"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04132023hr1408","fullscreen","0","7159","0.0-0.0","0","0","98611","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","57325","0.0-1.0-0.0-0.0","0","0","98611","[{""page_index"":0,""viewing_time"":30618},{""page_index"":1,""viewing_time"":9192},{""page_index"":2,""viewing_time"":8231},{""page_index"":3,""viewing_time"":2123}]","50164","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","80781","0.0-1.0-0.0-1.0","0","0","98611","","23453","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","83095","0.0-1.0-0.0-2.0-0.0","0","1","98611","","2312","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","93387","0.0-1.0-0.1-0.1","0","0","98611","[{""page_index"":0,""viewing_time"":2786},{""page_index"":1,""viewing_time"":5997},{""page_index"":2,""viewing_time"":785},{""page_index"":3,""viewing_time"":723}]","10292","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","106371","0.0-1.0-0.1-1.1","0","0","98611","","12981","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","108621","0.0-1.0-1.0","0","0","98611","","2248","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","108884","0.0-1.0-2.0","0","0","98611","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","109895","0.0-1.0-3.0","0","0","98611","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","110162","0.0-1.0-4.0","0","0","98611","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","110773","0.0-1.0-5.0-0.0","0","0","98611","","610","","","75","0","","","1","0","training","adjacent","FG","6","7","M.jpg","R.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","11","111781","0.0-1.0-6.0-0.0","0","0","98611","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","12","112784","0.0-1.0-9.0","0","0","98611","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","13","113050","0.0-1.0-11.0","0","0","98611","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","14","114064","0.0-1.0-12.0","0","0","98611","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","15","114317","0.0-1.0-13.0","0","0","98611","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","16","115101","0.0-1.0-14.0-0.0","0","0","98611","","783","","","75","1","","","1","1","training","adjacent","EF","5","6","N.jpg","M.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","17","116111","0.0-1.0-15.0-0.0","0","0","98611","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","18","117127","0.0-1.0-18.0","0","0","98611","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","19","117391","0.0-1.0-20.0","0","0","98611","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","20","118403","0.0-1.0-21.0","0","0","98611","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","21","118655","0.0-1.0-22.0","0","0","98611","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","22","119133","0.0-1.0-23.0-0.0","0","0","98611","","477","","","75","2","","","1","2","training","adjacent","AB","1","2","L.jpg","Q.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","23","120141","0.0-1.0-24.0-0.0","0","0","98611","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","24","121157","0.0-1.0-27.0","0","0","98611","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","25","121409","0.0-1.0-29.0","0","0","98611","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","26","122422","0.0-1.0-30.0","0","0","98611","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
