"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04132023hr1852","fullscreen","0","11705","0.0-0.0","0","0","79840","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","28724","0.0-1.0-0.0-0.0","0","0","79840","[{""page_index"":0,""viewing_time"":6426},{""page_index"":1,""viewing_time"":4163},{""page_index"":2,""viewing_time"":5026},{""page_index"":3,""viewing_time"":1402}]","17018","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","43406","0.0-1.0-0.0-1.0","0","0","79840","","14678","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""Use a mouse""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","45490","0.0-1.0-0.0-2.0-0.0","0","1","79840","","2082","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","86172","0.0-1.0-0.1-0.1","0","0","79840","[{""page_index"":0,""viewing_time"":22376},{""page_index"":1,""viewing_time"":14492},{""page_index"":2,""viewing_time"":3270},{""page_index"":3,""viewing_time"":542}]","40680","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","96158","0.0-1.0-0.1-1.1","0","0","79840","","9983","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","97812","0.0-1.0-1.0","0","0","79840","","1651","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","98066","0.0-1.0-2.0","0","0","79840","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","99069","0.0-1.0-3.0","0","0","79840","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","99321","0.0-1.0-4.0","0","0","79840","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","101073","0.0-1.0-5.0-0.0","0","0","79840","","null","","","null","0","","","1","0","training","adjacent","DC","4","3","N.jpg","Q.jpg","NaN","0","0","",""
"","too_slow_prompt","","html-keyboard-response","11","102074","0.0-1.0-7.0-0.0","1","0","79840","","null","","","null","","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","104077","0.0-1.0-8.0-0.0","0","0","79840","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","105080","0.0-1.0-9.0","0","0","79840","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","105333","0.0-1.0-11.0","0","0","79840","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","106336","0.0-1.0-12.0","0","0","79840","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","106587","0.0-1.0-13.0","0","0","79840","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","107674","0.0-1.0-14.0-0.0","0","0","79840","","1086","","","68","1","","","1","1","training","adjacent","DE","4","5","N.jpg","R.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","18","108676","0.0-1.0-15.0-0.0","0","0","79840","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","109678","0.0-1.0-18.0","0","0","79840","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","109931","0.0-1.0-20.0","0","0","79840","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","110933","0.0-1.0-21.0","0","0","79840","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","111186","0.0-1.0-22.0","0","0","79840","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","112260","0.0-1.0-23.0-0.0","0","0","79840","","1072","","","75","2","","","1","2","training","adjacent","FG","6","7","O.jpg","P.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","24","113265","0.0-1.0-24.0-0.0","0","0","79840","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","25","115267","0.0-1.0-26.0-0.0","0","0","79840","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","26","116269","0.0-1.0-27.0","0","0","79840","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","27","116530","0.0-1.0-29.0","0","0","79840","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","28","117533","0.0-1.0-30.0","0","0","79840","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","29","117787","0.0-1.0-31.0","0","0","79840","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","30","118194","0.0-1.0-32.0-0.0","0","0","79840","","405","","","75","3","","","1","3","training","adjacent","CD","3","4","Q.jpg","N.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","31","119196","0.0-1.0-33.0-0.0","0","0","79840","","null","","","null","3","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","32","121199","0.0-1.0-35.0-0.0","0","0","79840","","null","","","null","3","","","","","","","","","","","","","","","",""
