"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04062023hr1816","fullscreen","0","13162","0.0-0.0","0","0","65777","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","52306","0.0-1.0-0.0-0.0","0","0","65777","[{""page_index"":0,""viewing_time"":5547},{""page_index"":1,""viewing_time"":23339},{""page_index"":2,""viewing_time"":8574},{""page_index"":3,""viewing_time"":1683}]","39143","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","70967","0.0-1.0-0.0-1.0","0","0","65777","","18658","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","73105","0.0-1.0-0.0-2.0-0.0","0","1","65777","","2135","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","109357","0.0-1.0-0.1-0.1","0","0","65777","[{""page_index"":0,""viewing_time"":10688},{""page_index"":1,""viewing_time"":24310},{""page_index"":2,""viewing_time"":578},{""page_index"":3,""viewing_time"":674}]","36250","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","120805","0.0-1.0-0.1-1.1","0","0","65777","","11445","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","121961","0.0-1.0-1.0","0","0","65777","","1155","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","122114","0.0-1.0-2.0","0","0","65777","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","124116","0.0-1.0-3.0","0","0","65777","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","124268","0.0-1.0-4.0","0","0","65777","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","125088","0.0-1.0-5.0-0.0","0","0","65777","","819","","","75","0","","","1","0","training","adjacent","CB","3","2","Q.jpg","O.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","11","126091","0.0-1.0-6.0-0.0","0","0","65777","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","128093","0.0-1.0-8.0-0.0","0","0","65777","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","129095","0.0-1.0-9.0","0","0","65777","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","129247","0.0-1.0-11.0","0","0","65777","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","131249","0.0-1.0-12.0","0","0","65777","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","131402","0.0-1.0-13.0","0","0","65777","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","131985","0.0-1.0-14.0-0.0","0","0","65777","","582","","","68","1","","","1","1","training","adjacent","ED","5","4","M.jpg","P.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","18","132987","0.0-1.0-15.0-0.0","0","0","65777","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","133989","0.0-1.0-18.0","0","0","65777","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","134142","0.0-1.0-20.0","0","0","65777","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","136144","0.0-1.0-21.0","0","0","65777","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","136296","0.0-1.0-22.0","0","0","65777","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","136929","0.0-1.0-23.0-0.0","0","0","65777","","632","","","68","2","","","1","2","training","adjacent","EF","5","6","M.jpg","R.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","24","137931","0.0-1.0-24.0-0.0","0","0","65777","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","25","139933","0.0-1.0-26.0-0.0","0","0","65777","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","26","140936","0.0-1.0-27.0","0","0","65777","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","27","141088","0.0-1.0-29.0","0","0","65777","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","28","143089","0.0-1.0-30.0","0","0","65777","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","29","143242","0.0-1.0-31.0","0","0","65777","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","30","143689","0.0-1.0-32.0-0.0","0","0","65777","","446","","","75","3","","","1","3","training","adjacent","DE","4","5","P.jpg","M.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","31","144690","0.0-1.0-33.0-0.0","0","0","65777","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","32","145692","0.0-1.0-36.0","0","0","65777","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","33","145845","0.0-1.0-38.0","0","0","65777","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","34","147846","0.0-1.0-39.0","0","0","65777","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","35","147999","0.0-1.0-40.0","0","0","65777","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","36","148441","0.0-1.0-41.0-0.0","0","0","65777","","441","","","75","4","","","1","4","training","adjacent","DC","4","3","P.jpg","Q.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","37","149443","0.0-1.0-42.0-0.0","0","0","65777","","null","","","null","4","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","38","151445","0.0-1.0-44.0-0.0","0","0","65777","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","39","152446","0.0-1.0-45.0","0","0","65777","","null","","","null","4","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","40","152598","0.0-1.0-47.0","0","0","65777","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","41","154600","0.0-1.0-48.0","0","0","65777","","null","","","null","5","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","42","154752","0.0-1.0-49.0","0","0","65777","","null","","","null","5","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","43","155465","0.0-1.0-50.0-0.0","0","0","65777","","711","","","68","5","","","1","5","training","adjacent","EF","5","6","M.jpg","R.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","44","156467","0.0-1.0-51.0-0.0","0","0","65777","","null","","","null","5","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","45","158469","0.0-1.0-53.0-0.0","0","0","65777","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","46","159472","0.0-1.0-54.0","0","0","65777","","null","","","null","5","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","47","159624","0.0-1.0-56.0","0","0","65777","","null","","","null","6","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","48","161625","0.0-1.0-57.0","0","0","65777","","null","","","null","6","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","49","161778","0.0-1.0-58.0","0","0","65777","","null","","","null","6","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","50","162313","0.0-1.0-59.0-0.0","0","0","65777","","534","","","75","6","","","1","6","training","adjacent","DC","4","3","P.jpg","Q.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","51","163315","0.0-1.0-60.0-0.0","0","0","65777","","null","","","null","6","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","52","165316","0.0-1.0-62.0-0.0","0","0","65777","","null","","","null","6","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","53","166318","0.0-1.0-63.0","0","0","65777","","null","","","null","6","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","54","166472","0.0-1.0-65.0","0","0","65777","","null","","","null","7","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","55","168474","0.0-1.0-66.0","0","0","65777","","null","","","null","7","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","56","168627","0.0-1.0-67.0","0","0","65777","","null","","","null","7","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","57","169105","0.0-1.0-68.0-0.0","0","0","65777","","477","","","75","7","","","1","7","training","adjacent","ED","5","4","M.jpg","P.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","58","170107","0.0-1.0-69.0-0.0","0","0","65777","","null","","","null","7","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","59","172109","0.0-1.0-71.0-0.0","0","0","65777","","null","","","null","7","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","60","173111","0.0-1.0-72.0","0","0","65777","","null","","","null","7","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","61","173263","0.0-1.0-74.0","0","0","65777","","null","","","null","8","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","62","175265","0.0-1.0-75.0","0","0","65777","","null","","","null","8","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","63","175417","0.0-1.0-76.0","0","0","65777","","null","","","null","8","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","64","176281","0.0-1.0-77.0-0.0","0","0","65777","","863","","","68","8","","","1","8","training","adjacent","BC","2","3","O.jpg","Q.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","65","177284","0.0-1.0-78.0-0.0","0","0","65777","","null","","","null","8","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","66","179287","0.0-1.0-80.0-0.0","0","0","65777","","null","","","null","8","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","67","180288","0.0-1.0-81.0","0","0","65777","","null","","","null","8","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","68","180440","0.0-1.0-83.0","0","0","65777","","null","","","null","9","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","69","182442","0.0-1.0-84.0","0","0","65777","","null","","","null","9","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","70","182595","0.0-1.0-85.0","0","0","65777","","null","","","null","9","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","71","183257","0.0-1.0-86.0-0.0","0","0","65777","","661","","","68","9","","","1","9","training","adjacent","CB","3","2","Q.jpg","O.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","72","184259","0.0-1.0-87.0-0.0","0","0","65777","","null","","","null","9","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","73","185260","0.0-1.0-90.0","0","0","65777","","null","","","null","9","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","74","185413","0.0-1.0-92.0","0","0","65777","","null","","","null","10","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","75","187416","0.0-1.0-93.0","0","0","65777","","null","","","null","10","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","76","187569","0.0-1.0-94.0","0","0","65777","","null","","","null","10","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","77","188536","0.0-1.0-95.0-0.0","0","0","65777","","966","","","75","10","","","1","10","training","adjacent","AB","1","2","N.jpg","O.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","78","189538","0.0-1.0-96.0-0.0","0","0","65777","","null","","","null","10","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","79","190541","0.0-1.0-99.0","0","0","65777","","null","","","null","10","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","80","190693","0.0-1.0-101.0","0","0","65777","","null","","","null","11","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","81","192694","0.0-1.0-102.0","0","0","65777","","null","","","null","11","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","82","192846","0.0-1.0-103.0","0","0","65777","","null","","","null","11","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","83","193648","0.0-1.0-104.0-0.0","0","0","65777","","801","","","68","11","","","1","11","training","adjacent","CD","3","4","Q.jpg","P.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","84","194650","0.0-1.0-105.0-0.0","0","0","65777","","null","","","null","11","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","85","196652","0.0-1.0-107.0-0.0","0","0","65777","","null","","","null","11","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","86","197654","0.0-1.0-108.0","0","0","65777","","null","","","null","11","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","87","197806","0.0-1.0-110.0","0","0","65777","","null","","","null","12","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","88","199808","0.0-1.0-111.0","0","0","65777","","null","","","null","12","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","89","199960","0.0-1.0-112.0","0","0","65777","","null","","","null","12","","NaN","","","","","","","","","","","","","",""
