"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03082023hr1513","fullscreen","0","31151","0.0-0.0","0","0","19035","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","81782","0.0-1.0-0.0-0.0","0","0","19035","[{""page_index"":0,""viewing_time"":4469},{""page_index"":1,""viewing_time"":31534},{""page_index"":2,""viewing_time"":10991},{""page_index"":3,""viewing_time"":3634}]","50629","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","116263","0.0-1.0-0.0-1.0","0","0","19035","","34476","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","118089","0.0-1.0-0.0-2.0-0.0","0","1","19035","","1823","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","134184","0.0-1.0-0.1-0.1","0","0","19035","[{""page_index"":0,""viewing_time"":1760},{""page_index"":1,""viewing_time"":5007},{""page_index"":2,""viewing_time"":1901},{""page_index"":1,""viewing_time"":4613},{""page_index"":2,""viewing_time"":1698},{""page_index"":3,""viewing_time"":1114}]","16093","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","145603","0.0-1.0-0.1-1.1","0","0","19035","","11415","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","148407","0.0-1.0-1.0","0","0","19035","","2802","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","148664","0.0-1.0-2.0","0","0","19035","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","148826","0.0-1.0-3.0","0","0","19035","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","149082","0.0-1.0-4.0","0","0","19035","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","149937","0.0-1.0-5.0-0.0","0","0","19035","","854","","","75","0","","","1","0","training","adjacent","BC","2","3","L.jpg","Q.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","11","150948","0.0-1.0-6.0-0.0","0","0","19035","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","12","151955","0.0-1.0-9.0","0","0","19035","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","13","152211","0.0-1.0-11.0","0","0","19035","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","14","152370","0.0-1.0-12.0","0","0","19035","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","15","152626","0.0-1.0-13.0","0","0","19035","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","16","153492","0.0-1.0-14.0-0.0","0","0","19035","","865","","","68","1","","","1","1","training","adjacent","EF","5","6","P.jpg","O.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","17","154498","0.0-1.0-15.0-0.0","0","0","19035","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","18","156506","0.0-1.0-17.0-0.0","0","0","19035","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","157513","0.0-1.0-18.0","0","0","19035","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","157772","0.0-1.0-20.0","0","0","19035","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","157931","0.0-1.0-21.0","0","0","19035","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","158187","0.0-1.0-22.0","0","0","19035","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","158757","0.0-1.0-23.0-0.0","0","0","19035","","569","","","75","2","","","1","2","training","adjacent","CB","3","2","Q.jpg","L.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","24","159763","0.0-1.0-24.0-0.0","0","0","19035","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","25","161771","0.0-1.0-26.0-0.0","0","0","19035","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","26","162778","0.0-1.0-27.0","0","0","19035","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","27","163033","0.0-1.0-29.0","0","0","19035","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","28","163193","0.0-1.0-30.0","0","0","19035","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","29","163452","0.0-1.0-31.0","0","0","19035","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","30","164135","0.0-1.0-32.0-0.0","0","0","19035","","682","","","68","3","","","1","3","training","adjacent","GF","7","6","M.jpg","O.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","31","165138","0.0-1.0-33.0-0.0","0","0","19035","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","32","166145","0.0-1.0-36.0","0","0","19035","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","33","166403","0.0-1.0-38.0","0","0","19035","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","34","166563","0.0-1.0-39.0","0","0","19035","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","35","166818","0.0-1.0-40.0","0","0","19035","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","36","167307","0.0-1.0-41.0-0.0","0","0","19035","","487","","","75","4","","","1","4","training","adjacent","DE","4","5","N.jpg","P.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","37","168313","0.0-1.0-42.0-0.0","0","0","19035","","null","","","null","4","","","","","","","","","","","","","","","",""
