"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03072023hr1954","fullscreen","0","12912","0.0-0.0","0","0","59363","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","58156","0.0-1.0-0.0-0.0","0","0","59363","[{""page_index"":0,""viewing_time"":7884},{""page_index"":1,""viewing_time"":24625},{""page_index"":2,""viewing_time"":10182},{""page_index"":3,""viewing_time"":2549}]","45241","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","89876","0.0-1.0-0.0-1.0","0","0","59363","","31712","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","92336","0.0-1.0-1.0","0","0","59363","","2453","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","92589","0.0-1.0-2.0","0","0","59363","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","93593","0.0-1.0-3.0","0","0","59363","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","93847","0.0-1.0-4.0","0","0","59363","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","94355","0.0-1.0-5.0-0.0","0","0","59363","","505","","","75","0","","","1","0","training","adjacent","CB","3","2","R.jpg","M.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","8","95358","0.0-1.0-6.0-0.0","0","0","59363","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","97362","0.0-1.0-8.0-0.0","0","0","59363","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","10","98365","0.0-1.0-9.0","0","0","59363","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","11","98617","0.0-1.0-11.0","0","0","59363","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","12","99619","0.0-1.0-12.0","0","0","59363","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
