"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08042022hr1712","fullscreen","0","7124","0.0-0.0","0","0","83730","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","25464","0.0-1.0-0.0-0.0","0","0","83730","[{""page_index"":0,""viewing_time"":3599},{""page_index"":1,""viewing_time"":6639},{""page_index"":2,""viewing_time"":6665},{""page_index"":3,""viewing_time"":1434}]","18338","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","45894","0.0-1.0-0.0-1.0","0","0","83730","","20426","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","48778","0.0-1.0-0.0-2.0-0.0","0","1","83730","","2881","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","59892","0.0-1.0-0.1-0.1","0","0","83730","[{""page_index"":0,""viewing_time"":3379},{""page_index"":1,""viewing_time"":4102},{""page_index"":2,""viewing_time"":2653},{""page_index"":3,""viewing_time"":977}]","11112","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","82769","0.0-1.0-0.1-1.1","0","0","83730","","22874","{""Q0"":""False"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","6","85205","0.0-1.0-0.1-2.1-0.1","0","1","83730","","2434","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","7","98152","0.0-1.0-0.2-0.2","0","0","83730","[{""page_index"":0,""viewing_time"":3699},{""page_index"":1,""viewing_time"":2960},{""page_index"":2,""viewing_time"":5173},{""page_index"":3,""viewing_time"":1114}]","12946","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","8","111785","0.0-1.0-0.2-1.2","0","0","83730","","13629","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","9","113568","0.0-1.0-0.2-2.2-0.2","0","1","83730","","1781","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","10","125779","0.0-1.0-0.3-0.3","0","0","83730","[{""page_index"":0,""viewing_time"":1927},{""page_index"":1,""viewing_time"":5628},{""page_index"":2,""viewing_time"":3783},{""page_index"":3,""viewing_time"":872}]","12210","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","11","146505","0.0-1.0-0.3-1.3","0","0","83730","","20721","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","12","149004","0.0-1.0-1.0","0","0","83730","","2497","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","13","149257","0.0-1.0-2.0","0","0","83730","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","14","151259","0.0-1.0-3.0","0","0","83730","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","15","151511","0.0-1.0-4.0","0","0","83730","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
