"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04132023hr1836","fullscreen","0","8034","0.0-0.0","0","0","55577","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","40522","0.0-1.0-0.0-0.0","0","0","55577","[{""page_index"":0,""viewing_time"":7276},{""page_index"":1,""viewing_time"":15974},{""page_index"":2,""viewing_time"":6950},{""page_index"":3,""viewing_time"":2283}]","32484","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","67147","0.0-1.0-0.0-1.0","0","0","55577","","26617","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","71825","0.0-1.0-0.0-2.0-0.0","0","1","55577","","4671","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","90071","0.0-1.0-0.1-0.1","0","0","55577","[{""page_index"":0,""viewing_time"":5881},{""page_index"":1,""viewing_time"":10160},{""page_index"":2,""viewing_time"":1064},{""page_index"":3,""viewing_time"":1137}]","18243","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","106161","0.0-1.0-0.1-1.1","0","0","55577","","16082","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","6","109110","0.0-1.0-0.1-2.1-0.1","0","1","55577","","2942","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","7","138165","0.0-1.0-0.2-0.2","0","0","55577","[{""page_index"":0,""viewing_time"":3264},{""page_index"":1,""viewing_time"":15712},{""page_index"":2,""viewing_time"":7180},{""page_index"":3,""viewing_time"":2896}]","29053","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","8","201282","0.0-1.0-0.2-1.2","0","0","55577","","63109","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","9","204304","0.0-1.0-1.0","0","0","55577","","3017","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","10","204562","0.0-1.0-2.0","0","0","55577","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","11","205569","0.0-1.0-3.0","0","0","55577","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","12","205825","0.0-1.0-4.0","0","0","55577","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","13","206659","0.0-1.0-5.0-0.0","0","0","55577","","830","","","75","0","","","1","0","training","adjacent","BC","2","3","L.jpg","M.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","14","207665","0.0-1.0-6.0-0.0","0","0","55577","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","15","208673","0.0-1.0-9.0","0","0","55577","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","16","208929","0.0-1.0-11.0","0","0","55577","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","17","209937","0.0-1.0-12.0","0","0","55577","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","18","210193","0.0-1.0-13.0","0","0","55577","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","19","211434","0.0-1.0-14.0-0.0","0","0","55577","","1235","","","68","1","","","1","1","training","adjacent","BC","2","3","L.jpg","M.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","20","212441","0.0-1.0-15.0-0.0","0","0","55577","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","21","214450","0.0-1.0-17.0-0.0","0","0","55577","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","22","215457","0.0-1.0-18.0","0","0","55577","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","23","215713","0.0-1.0-20.0","0","0","55577","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","24","216721","0.0-1.0-21.0","0","0","55577","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","25","216977","0.0-1.0-22.0","0","0","55577","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","26","217181","0.0-1.0-23.0-0.0","0","0","55577","","200","","","68","2","","","1","2","training","adjacent","DE","4","5","O.jpg","R.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","27","218193","0.0-1.0-24.0-0.0","0","0","55577","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","28","220201","0.0-1.0-26.0-0.0","0","0","55577","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","29","221210","0.0-1.0-27.0","0","0","55577","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","30","221466","0.0-1.0-29.0","0","0","55577","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","31","222473","0.0-1.0-30.0","0","0","55577","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
