"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08012022hr1801","fullscreen","0","8749","0.0-0.0","0","0","66645","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","72854","0.0-1.0-0.0-0.0","0","0","66645","[{""page_index"":0,""viewing_time"":8137},{""page_index"":1,""viewing_time"":36979},{""page_index"":2,""viewing_time"":17015},{""page_index"":3,""viewing_time"":1967}]","64099","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","98059","0.0-1.0-0.0-1.0","0","0","66645","","25195","{""Q0"":""True"",""Q1"":""K"",""Q2"":""While the images are shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","100370","0.0-1.0-0.0-2.0-0.0","0","1","66645","","2303","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","137692","0.0-1.0-0.1-0.1","0","0","66645","[{""page_index"":0,""viewing_time"":3290},{""page_index"":1,""viewing_time"":4103},{""page_index"":2,""viewing_time"":2784},{""page_index"":1,""viewing_time"":608},{""page_index"":0,""viewing_time"":3496},{""page_index"":1,""viewing_time"":8222},{""page_index"":2,""viewing_time"":6039},{""page_index"":3,""viewing_time"":1864},{""page_index"":2,""viewing_time"":408},{""page_index"":1,""viewing_time"":1656},{""page_index"":0,""viewing_time"":2063},{""page_index"":1,""viewing_time"":544},{""page_index"":2,""viewing_time"":992},{""page_index"":3,""viewing_time"":1248}]","37318","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","155555","0.0-1.0-0.1-1.1","0","0","66645","","17852","{""Q0"":""True"",""Q1"":""K"",""Q2"":""When you see the prompt 'MAKE A CHOICE' after the second image was presented"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","159194","0.0-1.0-1.0","0","0","66645","","3633","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","159451","0.0-1.0-2.0","0","0","66645","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","161456","0.0-1.0-3.0","0","0","66645","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","161713","0.0-1.0-4.0","0","0","66645","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","162418","0.0-1.0-5.0","0","0","66645","","701","","","75","0","","","1","0","training","adjacent","FE","6","5","Q.jpg","L.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","11","163424","0.0-1.0-6.0-0.0","0","0","66645","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","165430","0.0-1.0-8.0-0.0","0","0","66645","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","166437","0.0-1.0-9.0","0","0","66645","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","166694","0.0-1.0-11.0","0","0","66645","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","168699","0.0-1.0-12.0","0","0","66645","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","168955","0.0-1.0-13.0","0","0","66645","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","169658","0.0-1.0-14.0","0","0","66645","","699","","","75","1","","","1","1","training","adjacent","EF","5","6","L.jpg","Q.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","18","170664","0.0-1.0-15.0-0.0","0","0","66645","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","171669","0.0-1.0-18.0","0","0","66645","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","171925","0.0-1.0-20.0","0","0","66645","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","173930","0.0-1.0-21.0","0","0","66645","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","174186","0.0-1.0-22.0","0","0","66645","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","174698","0.0-1.0-23.0","0","0","66645","","508","","","68","2","","","1","2","training","adjacent","CB","3","2","N.jpg","R.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","24","175703","0.0-1.0-24.0-0.0","0","0","66645","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","25","176710","0.0-1.0-27.0","0","0","66645","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","26","176966","0.0-1.0-29.0","0","0","66645","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","27","178971","0.0-1.0-30.0","0","0","66645","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
