"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04142023hr1252","fullscreen","0","5258","0.0-0.0","0","0","99651","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","31049","0.0-1.0-0.0-0.0","0","0","99651","[{""page_index"":0,""viewing_time"":3619},{""page_index"":1,""viewing_time"":15798},{""page_index"":2,""viewing_time"":4192},{""page_index"":3,""viewing_time"":2180}]","25789","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","51835","0.0-1.0-0.0-1.0","0","0","99651","","20783","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","54391","0.0-1.0-0.0-2.0-0.0","0","1","99651","","2554","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","63227","0.0-1.0-0.1-0.1","0","0","99651","[{""page_index"":0,""viewing_time"":3016},{""page_index"":1,""viewing_time"":3726},{""page_index"":2,""viewing_time"":1186},{""page_index"":3,""viewing_time"":906}]","8834","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","73426","0.0-1.0-0.1-1.1","0","0","99651","","10197","{""Q0"":""True"",""Q1"":"""",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","6","75261","0.0-1.0-0.1-2.1-0.1","0","1","99651","","1834","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","7","95335","0.0-1.0-0.2-0.2","0","0","99651","[{""page_index"":0,""viewing_time"":3916},{""page_index"":1,""viewing_time"":11784},{""page_index"":2,""viewing_time"":3444},{""page_index"":3,""viewing_time"":928}]","20072","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","8","119529","0.0-1.0-0.2-1.2","0","0","99651","","24192","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","9","122238","0.0-1.0-1.0","0","0","99651","","2708","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","10","122491","0.0-1.0-2.0","0","0","99651","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","11","123494","0.0-1.0-3.0","0","0","99651","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","12","123748","0.0-1.0-4.0","0","0","99651","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","13","124422","0.0-1.0-5.0-0.0","0","0","99651","","671","","","75","0","","","1","0","training","adjacent","CD","3","4","O.jpg","P.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","14","125425","0.0-1.0-6.0-0.0","0","0","99651","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","15","126426","0.0-1.0-9.0","0","0","99651","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","16","126678","0.0-1.0-11.0","0","0","99651","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","17","127679","0.0-1.0-12.0","0","0","99651","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","18","127931","0.0-1.0-13.0","0","0","99651","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","19","128982","0.0-1.0-14.0-0.0","0","0","99651","","1049","","","75","1","","","1","1","training","adjacent","GF","7","6","L.jpg","M.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","20","129984","0.0-1.0-15.0-0.0","0","0","99651","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","21","131985","0.0-1.0-17.0-0.0","0","0","99651","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","22","132988","0.0-1.0-18.0","0","0","99651","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","23","133241","0.0-1.0-20.0","0","0","99651","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","24","134243","0.0-1.0-21.0","0","0","99651","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
