"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03042023hr2233","fullscreen","0","6300","0.0-0.0","0","0","29174","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","50662","0.0-1.0-0.0-0.0","0","0","29174","[{""page_index"":0,""viewing_time"":2704},{""page_index"":1,""viewing_time"":31059},{""page_index"":2,""viewing_time"":9077},{""page_index"":3,""viewing_time"":1518}]","44359","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","69951","0.0-1.0-0.0-1.0","0","0","29174","","19282","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","71760","0.0-1.0-1.0","0","0","29174","","1801","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","72022","0.0-1.0-2.0","0","0","29174","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","72534","0.0-1.0-3.0","0","0","29174","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","72790","0.0-1.0-4.0","0","0","29174","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","73404","0.0-1.0-5.0-0.0","0","0","29174","","611","","","75","0","","","1","0","training","adjacent","FE","6","5","N.jpg","P.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","8","74416","0.0-1.0-6.0-0.0","0","0","29174","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","9","75425","0.0-1.0-9.0","0","0","29174","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","10","75686","0.0-1.0-11.0","0","0","29174","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","11","76198","0.0-1.0-12.0","0","0","29174","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","12","76454","0.0-1.0-13.0","0","0","29174","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","13","76786","0.0-1.0-14.0-0.0","0","0","29174","","330","","","68","1","","","1","1","training","adjacent","ED","5","4","P.jpg","L.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","14","77798","0.0-1.0-15.0-0.0","0","0","29174","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","15","79808","0.0-1.0-17.0-0.0","0","0","29174","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","16","80816","0.0-1.0-18.0","0","0","29174","","655","","","68","1","","","","","","","","","","","","","","","d",""
"","S1","","html-keyboard-response","17","81078","0.0-1.0-20.0","0","0","29174","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","18","81590","0.0-1.0-21.0","0","0","29174","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","19","81846","0.0-1.0-22.0","0","0","29174","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","20","82299","0.0-1.0-23.0-0.0","0","0","29174","","450","","","75","2","","","1","2","training","adjacent","FE","6","5","N.jpg","P.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","21","83312","0.0-1.0-24.0-0.0","0","0","29174","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","22","84320","0.0-1.0-27.0","0","0","29174","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","23","84582","0.0-1.0-29.0","0","0","29174","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","24","85094","0.0-1.0-30.0","0","0","29174","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","25","85350","0.0-1.0-31.0","0","0","29174","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
