"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03072023hr2120","fullscreen","0","26526","0.0-0.0","0","0","47695","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","62390","0.0-1.0-0.0-0.0","0","0","47695","[{""page_index"":0,""viewing_time"":6627},{""page_index"":1,""viewing_time"":16392},{""page_index"":2,""viewing_time"":8276},{""page_index"":3,""viewing_time"":4564}]","35861","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","79840","0.0-1.0-0.0-1.0","0","0","47695","","17437","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","81238","0.0-1.0-1.0","0","0","47695","","1388","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","81494","0.0-1.0-2.0","0","0","47695","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","82504","0.0-1.0-3.0","0","0","47695","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","82766","0.0-1.0-4.0","0","0","47695","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","83272","0.0-1.0-5.0-0.0","0","0","47695","","502","","","75","0","","","1","0","training","adjacent","FE","6","5","R.jpg","N.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","8","84280","0.0-1.0-6.0-0.0","0","0","47695","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","86288","0.0-1.0-8.0-0.0","0","0","47695","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","10","87297","0.0-1.0-9.0","0","0","47695","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","11","87561","0.0-1.0-11.0","0","0","47695","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","12","88568","0.0-1.0-12.0","0","0","47695","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","13","88824","0.0-1.0-13.0","0","0","47695","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","14","89420","0.0-1.0-14.0-0.0","0","0","47695","","592","","","68","1","","","1","1","training","adjacent","AB","1","2","M.jpg","L.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","15","90432","0.0-1.0-15.0-0.0","0","0","47695","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","16","92440","0.0-1.0-17.0-0.0","0","0","47695","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","17","93448","0.0-1.0-18.0","0","0","47695","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","18","93703","0.0-1.0-20.0","0","0","47695","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","19","94710","0.0-1.0-21.0","0","0","47695","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","20","94968","0.0-1.0-22.0","0","0","47695","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","21","95187","0.0-1.0-23.0-0.0","0","0","47695","","214","","","75","2","","","1","2","training","adjacent","ED","5","4","N.jpg","O.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","22","96200","0.0-1.0-24.0-0.0","0","0","47695","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","23","98208","0.0-1.0-26.0-0.0","0","0","47695","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","24","99215","0.0-1.0-27.0","0","0","47695","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","25","99472","0.0-1.0-29.0","0","0","47695","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","26","100478","0.0-1.0-30.0","0","0","47695","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","27","100735","0.0-1.0-31.0","0","0","47695","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","28","101302","0.0-1.0-32.0-0.0","0","0","47695","","562","","","75","3","","","1","3","training","adjacent","AB","1","2","M.jpg","L.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","29","102312","0.0-1.0-33.0-0.0","0","0","47695","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","30","103319","0.0-1.0-36.0","0","0","47695","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","31","103576","0.0-1.0-38.0","0","0","47695","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","32","104582","0.0-1.0-39.0","0","0","47695","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","33","104840","0.0-1.0-40.0","0","0","47695","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
