"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03032023hr2123","fullscreen","0","5252","0.0-0.0","0","0","64270","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","14312","0.0-1.0-0.0-0.0","0","0","64270","[{""page_index"":0,""viewing_time"":3652},{""page_index"":1,""viewing_time"":1933},{""page_index"":2,""viewing_time"":1898},{""page_index"":3,""viewing_time"":1574}]","9057","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","28308","0.0-1.0-0.0-1.0","0","0","64270","","13992","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","31038","0.0-1.0-1.0","0","0","64270","","2727","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","31291","0.0-1.0-2.0","0","0","64270","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","31793","0.0-1.0-3.0","0","0","64270","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","32045","0.0-1.0-4.0","0","0","64270","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","32377","0.0-1.0-5.0-0.0","0","0","64270","","331","","","68","0","","","1","0","training","adjacent","FE","6","5","Q.jpg","N.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","8","33380","0.0-1.0-6.0-0.0","0","0","64270","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","35384","0.0-1.0-8.0-0.0","0","0","64270","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","10","36386","0.0-1.0-9.0","0","0","64270","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","11","36646","0.0-1.0-11.0","0","0","64270","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","12","37151","0.0-1.0-12.0","0","0","64270","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","13","37404","0.0-1.0-13.0","0","0","64270","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","14","37710","0.0-1.0-14.0-0.0","0","0","64270","","304","","","75","1","","","1","1","training","adjacent","DE","4","5","R.jpg","N.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","15","38712","0.0-1.0-15.0-0.0","0","0","64270","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","16","40714","0.0-1.0-17.0-0.0","0","0","64270","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","17","41721","0.0-1.0-18.0","0","0","64270","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","18","41974","0.0-1.0-20.0","0","0","64270","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","19","42475","0.0-1.0-21.0","0","0","64270","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
