"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04142023hr1244","fullscreen","0","7819","0.0-0.0","0","0","79608","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","46020","0.0-1.0-0.0-0.0","0","0","79608","[{""page_index"":0,""viewing_time"":10016},{""page_index"":1,""viewing_time"":21026},{""page_index"":2,""viewing_time"":5600},{""page_index"":3,""viewing_time"":1558}]","38200","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","68992","0.0-1.0-0.0-1.0","0","0","79608","","22968","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","72432","0.0-1.0-0.0-2.0-0.0","0","1","79608","","3437","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","95954","0.0-1.0-0.1-0.1","0","0","79608","[{""page_index"":0,""viewing_time"":6518},{""page_index"":1,""viewing_time"":10230},{""page_index"":2,""viewing_time"":3596},{""page_index"":3,""viewing_time"":3176}]","23520","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","108924","0.0-1.0-0.1-1.1","0","0","79608","","12967","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","110836","0.0-1.0-1.0","0","0","79608","","1909","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","111091","0.0-1.0-2.0","0","0","79608","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","112093","0.0-1.0-3.0","0","0","79608","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","112346","0.0-1.0-4.0","0","0","79608","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
