"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04142023hr0253","fullscreen","0","11717","0.0-0.0","0","0","46653","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","53564","0.0-1.0-0.0-0.0","0","0","46653","[{""page_index"":0,""viewing_time"":9051},{""page_index"":1,""viewing_time"":18809},{""page_index"":2,""viewing_time"":11671},{""page_index"":3,""viewing_time"":2313}]","41844","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","74733","0.0-1.0-0.0-1.0","0","0","46653","","21164","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","77455","0.0-1.0-1.0","0","0","46653","","2718","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","77710","0.0-1.0-2.0","0","0","46653","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","78713","0.0-1.0-3.0","0","0","46653","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","78982","0.0-1.0-4.0","0","0","46653","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","79918","0.0-1.0-5.0-0.0","0","0","46653","","932","","","68","0","","","1","0","training","adjacent","AB","1","2","R.jpg","M.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","8","80934","0.0-1.0-6.0-0.0","0","0","46653","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","82939","0.0-1.0-8.0-0.0","0","0","46653","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","10","83942","0.0-1.0-9.0","0","0","46653","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","11","84197","0.0-1.0-11.0","0","0","46653","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","12","85202","0.0-1.0-12.0","0","0","46653","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","13","85457","0.0-1.0-13.0","0","0","46653","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","14","86174","0.0-1.0-14.0-0.0","0","0","46653","","715","","","75","1","","","1","1","training","adjacent","FG","6","7","L.jpg","N.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","15","87178","0.0-1.0-15.0-0.0","0","0","46653","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","16","88180","0.0-1.0-18.0","0","0","46653","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","17","88433","0.0-1.0-20.0","0","0","46653","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","18","89436","0.0-1.0-21.0","0","0","46653","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","19","89691","0.0-1.0-22.0","0","0","46653","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","20","90388","0.0-1.0-23.0-0.0","0","0","46653","","695","","","75","2","","","1","2","training","adjacent","BC","2","3","M.jpg","P.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","21","91390","0.0-1.0-24.0-0.0","0","0","46653","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","22","92394","0.0-1.0-27.0","0","0","46653","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","23","92649","0.0-1.0-29.0","0","0","46653","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","24","93651","0.0-1.0-30.0","0","0","46653","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","25","93906","0.0-1.0-31.0","0","0","46653","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","26","94382","0.0-1.0-32.0-0.0","0","0","46653","","473","","","75","3","","","1","3","training","adjacent","AB","1","2","R.jpg","M.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","27","95386","0.0-1.0-33.0-0.0","0","0","46653","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","28","96390","0.0-1.0-36.0","0","0","46653","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","29","96643","0.0-1.0-38.0","0","0","46653","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","30","97647","0.0-1.0-39.0","0","0","46653","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","31","97901","0.0-1.0-40.0","0","0","46653","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","32","98414","0.0-1.0-41.0-0.0","0","0","46653","","510","","","68","4","","","1","4","training","adjacent","CB","3","2","P.jpg","M.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","33","99419","0.0-1.0-42.0-0.0","0","0","46653","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","34","100422","0.0-1.0-45.0","0","0","46653","","null","","","null","4","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","35","100676","0.0-1.0-47.0","0","0","46653","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","36","101679","0.0-1.0-48.0","0","0","46653","","null","","","null","5","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","37","101933","0.0-1.0-49.0","0","0","46653","","null","","","null","5","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","38","102998","0.0-1.0-50.0-0.0","0","0","46653","","1062","","","68","5","","","1","5","training","adjacent","CB","3","2","P.jpg","M.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","39","104002","0.0-1.0-51.0-0.0","0","0","46653","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","40","105011","0.0-1.0-54.0","0","0","46653","","null","","","null","5","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","41","105265","0.0-1.0-56.0","0","0","46653","","null","","","null","6","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","42","106275","0.0-1.0-57.0","0","0","46653","","null","","","null","6","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","43","106529","0.0-1.0-58.0","0","0","46653","","null","","","null","6","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","44","107238","0.0-1.0-59.0-0.0","0","0","46653","","706","","","68","6","","","1","6","training","adjacent","BA","2","1","M.jpg","R.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","45","108242","0.0-1.0-60.0-0.0","0","0","46653","","null","","","null","6","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","46","109247","0.0-1.0-63.0","0","0","46653","","null","","","null","6","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","47","109501","0.0-1.0-65.0","0","0","46653","","null","","","null","7","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","48","110504","0.0-1.0-66.0","0","0","46653","","null","","","null","7","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","49","110757","0.0-1.0-67.0","0","0","46653","","null","","","null","7","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","50","111287","0.0-1.0-68.0-0.0","0","0","46653","","527","","","75","7","","","1","7","training","adjacent","GF","7","6","N.jpg","L.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","51","112289","0.0-1.0-69.0-0.0","0","0","46653","","null","","","null","7","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","52","114292","0.0-1.0-71.0-0.0","0","0","46653","","null","","","null","7","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","53","115295","0.0-1.0-72.0","0","0","46653","","null","","","null","7","","","","","","","","","","","","","","","NaN",""
