"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04132023hr1604","fullscreen","0","27941","0.0-0.0","0","0","38371","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","166156","0.0-1.0-0.0-0.0","0","0","38371","[{""page_index"":0,""viewing_time"":23051},{""page_index"":1,""viewing_time"":99401},{""page_index"":2,""viewing_time"":11708},{""page_index"":3,""viewing_time"":4051}]","138212","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","193068","0.0-1.0-0.0-1.0","0","0","38371","","26907","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","195393","0.0-1.0-0.0-2.0-0.0","0","1","38371","","2323","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","228790","0.0-1.0-0.1-0.1","0","0","38371","[{""page_index"":0,""viewing_time"":4280},{""page_index"":1,""viewing_time"":21359},{""page_index"":2,""viewing_time"":5789},{""page_index"":3,""viewing_time"":1967}]","33396","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","271550","0.0-1.0-0.1-1.1","0","0","38371","","42756","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","274403","0.0-1.0-1.0","0","0","38371","","2851","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","274655","0.0-1.0-2.0","0","0","38371","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","275658","0.0-1.0-3.0","0","0","38371","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","275910","0.0-1.0-4.0","0","0","38371","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","277662","0.0-1.0-5.0-0.0","0","0","38371","","null","","","null","0","","","1","0","training","adjacent","CD","3","4","N.jpg","O.jpg","NaN","1","0","",""
"","too_slow_prompt","","html-keyboard-response","11","278664","0.0-1.0-7.0-0.0","1","0","38371","","null","","","null","","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","280667","0.0-1.0-8.0-0.0","0","0","38371","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","281669","0.0-1.0-9.0","0","0","38371","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","281922","0.0-1.0-11.0","0","0","38371","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","282925","0.0-1.0-12.0","0","0","38371","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","283179","0.0-1.0-13.0","0","0","38371","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","283686","0.0-1.0-14.0-0.0","0","0","38371","","506","","","68","1","","","1","1","training","adjacent","BA","2","1","M.jpg","L.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","18","284688","0.0-1.0-15.0-0.0","0","0","38371","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","285690","0.0-1.0-18.0","0","0","38371","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","285942","0.0-1.0-20.0","0","0","38371","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","286944","0.0-1.0-21.0","0","0","38371","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","287196","0.0-1.0-22.0","0","0","38371","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","287668","0.0-1.0-23.0-0.0","0","0","38371","","470","","","68","2","","","1","2","training","adjacent","GF","7","6","P.jpg","R.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","24","288670","0.0-1.0-24.0-0.0","0","0","38371","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","25","289672","0.0-1.0-27.0","0","0","38371","","387","","","32","2","","","","","","","","","","","","","","","space",""
"","S1","","html-keyboard-response","26","289925","0.0-1.0-29.0","0","0","38371","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","27","290928","0.0-1.0-30.0","0","0","38371","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","28","291180","0.0-1.0-31.0","0","0","38371","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","29","291574","0.0-1.0-32.0-0.0","0","0","38371","","393","","","75","3","","","1","3","training","adjacent","CB","3","2","N.jpg","M.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","30","292577","0.0-1.0-33.0-0.0","0","0","38371","","null","","","null","3","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","31","294579","0.0-1.0-35.0-0.0","0","0","38371","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","32","295581","0.0-1.0-36.0","0","0","38371","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","33","295833","0.0-1.0-38.0","0","0","38371","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","34","296836","0.0-1.0-39.0","0","0","38371","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","35","297089","0.0-1.0-40.0","0","0","38371","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","36","297413","0.0-1.0-41.0-0.0","0","0","38371","","322","","","68","4","","","1","4","training","adjacent","DC","4","3","O.jpg","N.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","37","298415","0.0-1.0-42.0-0.0","0","0","38371","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","38","299417","0.0-1.0-45.0","0","0","38371","","null","","","null","4","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","39","299669","0.0-1.0-47.0","0","0","38371","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","40","300671","0.0-1.0-48.0","0","0","38371","","null","","","null","5","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","41","300795","0.0-1.0-49.0","0","0","38371","","122","","","68","5","","d","1","5","training","adjacent","FG","6","7","R.jpg","P.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","42","301798","0.0-1.0-51.0-0.0","0","0","38371","","null","","","null","5","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","43","303800","0.0-1.0-53.0-0.0","0","0","38371","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","44","304802","0.0-1.0-54.0","0","0","38371","","null","","","null","5","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","45","305055","0.0-1.0-56.0","0","0","38371","","null","","","null","6","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","46","306058","0.0-1.0-57.0","0","0","38371","","492","","","68","6","d","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","47","306311","0.0-1.0-58.0","0","0","38371","","null","","","null","6","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","48","306375","0.0-1.0-59.0-0.0","0","0","38371","","63","","","68","6","","","1","6","training","adjacent","AB","1","2","L.jpg","M.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","49","307378","0.0-1.0-60.0-0.0","0","0","38371","","null","","","null","6","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","50","309381","0.0-1.0-62.0-0.0","0","0","38371","","null","","","null","6","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","51","310383","0.0-1.0-63.0","0","0","38371","","null","","","null","6","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","52","310635","0.0-1.0-65.0","0","0","38371","","null","","","null","7","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","53","311638","0.0-1.0-66.0","0","0","38371","","null","","","null","7","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","54","311891","0.0-1.0-67.0","0","0","38371","","null","","","null","7","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","55","312164","0.0-1.0-68.0-0.0","0","0","38371","","273","","","68","7","","","1","7","training","adjacent","DE","4","5","O.jpg","Q.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","56","313167","0.0-1.0-69.0-0.0","0","0","38371","","null","","","null","7","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","57","315169","0.0-1.0-71.0-0.0","0","0","38371","","null","","","null","7","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","58","316171","0.0-1.0-72.0","0","0","38371","","null","","","null","7","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","59","316424","0.0-1.0-74.0","0","0","38371","","null","","","null","8","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","60","317426","0.0-1.0-75.0","0","0","38371","","null","","","null","8","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","61","317678","0.0-1.0-76.0","0","0","38371","","null","","","null","8","","NaN","","","","","","","","","","","","","",""
