"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d07282022hr2229","fullscreen","0","12102","0.0-0.0","0","0","27636","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","1225870","0.0-1.0-0.0-0.0","0","0","27636","[{""page_index"":0,""viewing_time"":6024},{""page_index"":1,""viewing_time"":1196178},{""page_index"":2,""viewing_time"":9717},{""page_index"":3,""viewing_time"":1840}]","1213760","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","1249996","0.0-1.0-0.0-1.0","0","0","27636","","24116","{""Q0"":""True"",""Q1"":""True"",""Q2"":""When you see the prompt 'MAKE A CHOICE' after the second image was presented"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","1252718","0.0-1.0-1.0","0","0","27636","","2718","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","1252978","0.0-1.0-2.0","0","0","27636","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","1254988","0.0-1.0-3.0","0","0","27636","","683","","","68","0","d","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","1255248","0.0-1.0-4.0","0","0","27636","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","1255927","0.0-1.0-5.0","0","0","27636","","677","","","75","0","","","1","0","training","adjacent","EF","5","6","M.jpg","L.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","8","1256938","0.0-1.0-6.0-0.0","0","0","27636","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","1258948","0.0-1.0-8.0-0.0","0","0","27636","","null","","","null","0","","","","","","","","","","","","","","","",""
