"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08052022hr1247","fullscreen","0","24986","0.0-0.0","0","0","32878","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","55967","0.0-1.0-0.0-0.0","0","0","32878","[{""page_index"":0,""viewing_time"":2675},{""page_index"":1,""viewing_time"":18922},{""page_index"":2,""viewing_time"":7976},{""page_index"":3,""viewing_time"":1406}]","30979","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","71129","0.0-1.0-0.0-1.0","0","0","32878","","15157","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","73348","0.0-1.0-0.0-2.0-0.0","0","1","32878","","2217","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","84981","0.0-1.0-0.1-0.1","0","0","32878","[{""page_index"":0,""viewing_time"":1763},{""page_index"":1,""viewing_time"":4551},{""page_index"":2,""viewing_time"":4451},{""page_index"":3,""viewing_time"":867}]","11632","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","101570","0.0-1.0-0.1-1.1","0","0","32878","","16584","{""Q0"":""False"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","6","102767","0.0-1.0-0.1-2.1-0.1","0","1","32878","","1194","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","7","107871","0.0-1.0-0.2-0.2","0","0","32878","[{""page_index"":0,""viewing_time"":1135},{""page_index"":1,""viewing_time"":2818},{""page_index"":2,""viewing_time"":683},{""page_index"":3,""viewing_time"":467}]","5103","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","8","120391","0.0-1.0-0.2-1.2","0","0","32878","","12516","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","9","121295","0.0-1.0-1.0","0","0","32878","","903","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","10","121552","0.0-1.0-2.0","0","0","32878","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","11","123558","0.0-1.0-3.0","0","0","32878","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","12","123814","0.0-1.0-4.0","0","0","32878","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","13","125131","0.0-1.0-5.0-0.0","0","0","32878","","1315","","","75","0","","","1","0","training","adjacent","GF","7","6","P.jpg","O.jpg","0","0","1","",""
