"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04062023hr1738","fullscreen","0","15226","0.0-0.0","0","0","46896","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","87281","0.0-1.0-0.0-0.0","0","0","46896","[{""page_index"":0,""viewing_time"":8348},{""page_index"":1,""viewing_time"":29967},{""page_index"":2,""viewing_time"":9541},{""page_index"":1,""viewing_time"":14381},{""page_index"":2,""viewing_time"":7122},{""page_index"":3,""viewing_time"":2691}]","72052","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","116001","0.0-1.0-0.0-1.0","0","0","46896","","28708","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","121287","0.0-1.0-0.0-2.0-0.0","0","1","46896","","5278","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","148282","0.0-1.0-0.1-0.1","0","0","46896","[{""page_index"":0,""viewing_time"":6069},{""page_index"":1,""viewing_time"":15577},{""page_index"":2,""viewing_time"":4275},{""page_index"":3,""viewing_time"":1069}]","26991","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","169816","0.0-1.0-0.1-1.1","0","0","46896","","21526","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","171741","0.0-1.0-1.0","0","0","46896","","1918","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","171898","0.0-1.0-2.0","0","0","46896","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","173905","0.0-1.0-3.0","0","0","46896","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","174061","0.0-1.0-4.0","0","0","46896","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","175917","0.0-1.0-5.0-0.0","0","0","46896","","null","","","null","0","","","1","0","training","adjacent","DC","4","3","L.jpg","P.jpg","NaN","0","0","",""
"","too_slow_prompt","","html-keyboard-response","11","176925","0.0-1.0-7.0-0.0","1","0","46896","","null","","","null","","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","178931","0.0-1.0-8.0-0.0","0","0","46896","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","179936","0.0-1.0-9.0","0","0","46896","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","180091","0.0-1.0-11.0","0","0","46896","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","182096","0.0-1.0-12.0","0","0","46896","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","182252","0.0-1.0-13.0","0","0","46896","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","182755","0.0-1.0-14.0-0.0","0","0","46896","","497","","","75","1","","","1","1","training","adjacent","BA","2","1","R.jpg","O.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","18","183761","0.0-1.0-15.0-0.0","0","0","46896","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","184776","0.0-1.0-18.0","0","0","46896","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
