"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04132023hr1357","fullscreen","0","3862","0.0-0.0","0","0","60640","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","15217","0.0-1.0-0.0-0.0","0","0","60640","[{""page_index"":0,""viewing_time"":2393},{""page_index"":1,""viewing_time"":3896},{""page_index"":2,""viewing_time"":3889},{""page_index"":3,""viewing_time"":1174}]","11352","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","25413","0.0-1.0-0.0-1.0","0","0","60640","","10193","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","27843","0.0-1.0-0.0-2.0-0.0","0","1","60640","","2428","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","33187","0.0-1.0-0.1-0.1","0","0","60640","[{""page_index"":0,""viewing_time"":1263},{""page_index"":1,""viewing_time"":2673},{""page_index"":2,""viewing_time"":740},{""page_index"":3,""viewing_time"":666}]","5342","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","42271","0.0-1.0-0.1-1.1","0","0","60640","","9081","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","44357","0.0-1.0-1.0","0","0","60640","","2086","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","44611","0.0-1.0-2.0","0","0","60640","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","45614","0.0-1.0-3.0","0","0","60640","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","45870","0.0-1.0-4.0","0","0","60640","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
