"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04142023hr1632","fullscreen","0","17982","0.0-0.0","0","0","98637","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","145001","0.0-1.0-0.0-0.0","0","0","98637","[{""page_index"":0,""viewing_time"":17429},{""page_index"":1,""viewing_time"":51616},{""page_index"":2,""viewing_time"":30853},{""page_index"":1,""viewing_time"":22287},{""page_index"":2,""viewing_time"":3066},{""page_index"":3,""viewing_time"":1750}]","127003","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","167709","0.0-1.0-0.0-1.0","0","0","98637","","22661","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","170623","0.0-1.0-0.0-2.0-0.0","0","1","98637","","2891","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","214706","0.0-1.0-0.1-0.1","0","0","98637","[{""page_index"":0,""viewing_time"":11530},{""page_index"":1,""viewing_time"":22686},{""page_index"":2,""viewing_time"":8334},{""page_index"":3,""viewing_time"":1520}]","44071","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","250540","0.0-1.0-0.1-1.1","0","0","98637","","35805","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","252188","0.0-1.0-1.0","0","0","98637","","1632","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","252461","0.0-1.0-2.0","0","0","98637","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","253479","0.0-1.0-3.0","0","0","98637","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","253750","0.0-1.0-4.0","0","0","98637","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","255090","0.0-1.0-5.0-0.0","0","0","98637","","1324","","","68","0","","","1","0","training","adjacent","BC","2","3","O.jpg","L.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","11","256111","0.0-1.0-6.0-0.0","0","0","98637","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","258136","0.0-1.0-8.0-0.0","0","0","98637","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","259160","0.0-1.0-9.0","0","0","98637","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","259436","0.0-1.0-11.0","0","0","98637","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","260451","0.0-1.0-12.0","0","0","98637","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","260720","0.0-1.0-13.0","0","0","98637","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","261541","0.0-1.0-14.0-0.0","0","0","98637","","808","","","75","1","","","1","1","training","adjacent","CB","3","2","L.jpg","O.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","18","262558","0.0-1.0-15.0-0.0","0","0","98637","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","19","264574","0.0-1.0-17.0-0.0","0","0","98637","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","20","265591","0.0-1.0-18.0","0","0","98637","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","21","265862","0.0-1.0-20.0","0","0","98637","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","22","266878","0.0-1.0-21.0","0","0","98637","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","23","267152","0.0-1.0-22.0","0","0","98637","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","24","267453","0.0-1.0-23.0-0.0","0","0","98637","","289","","","68","2","","","1","2","training","adjacent","AB","1","2","M.jpg","O.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","25","268472","0.0-1.0-24.0-0.0","0","0","98637","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","26","270494","0.0-1.0-26.0-0.0","0","0","98637","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","27","271511","0.0-1.0-27.0","0","0","98637","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","28","271783","0.0-1.0-29.0","0","0","98637","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","29","272798","0.0-1.0-30.0","0","0","98637","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","30","273071","0.0-1.0-31.0","0","0","98637","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","31","273135","0.0-1.0-32.0-0.0","0","0","98637","","52","","","75","3","","","1","3","training","adjacent","BA","2","1","O.jpg","M.jpg","1","0","0","",""
