"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08052022hr1232","fullscreen","0","6679","0.0-0.0","0","0","27397","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","100951","0.0-1.0-0.0-0.0","0","0","27397","[{""page_index"":0,""viewing_time"":3902},{""page_index"":1,""viewing_time"":37646},{""page_index"":2,""viewing_time"":7136},{""page_index"":1,""viewing_time"":24590},{""page_index"":2,""viewing_time"":19618},{""page_index"":3,""viewing_time"":1374}]","94268","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","146733","0.0-1.0-0.0-1.0","0","0","27397","","45773","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","149498","0.0-1.0-0.0-2.0-0.0","0","1","27397","","2752","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","200692","0.0-1.0-0.1-0.1","0","0","27397","[{""page_index"":0,""viewing_time"":1712},{""page_index"":1,""viewing_time"":46438},{""page_index"":2,""viewing_time"":1394},{""page_index"":3,""viewing_time"":1647}]","51191","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","220177","0.0-1.0-0.1-1.1","0","0","27397","","19474","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","6","224615","0.0-1.0-0.1-2.1-0.1","0","1","27397","","4428","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","7","229163","0.0-1.0-0.2-0.2","0","0","27397","[{""page_index"":0,""viewing_time"":1335},{""page_index"":1,""viewing_time"":539},{""page_index"":2,""viewing_time"":656},{""page_index"":3,""viewing_time"":2016}]","4546","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","8","244017","0.0-1.0-0.2-1.2","0","0","27397","","14846","{""Q0"":""False"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","9","245534","0.0-1.0-0.2-2.2-0.2","0","1","27397","","1507","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","10","287414","0.0-1.0-0.3-0.3","0","0","27397","[{""page_index"":0,""viewing_time"":1660},{""page_index"":1,""viewing_time"":38209},{""page_index"":2,""viewing_time"":790},{""page_index"":3,""viewing_time"":1218}]","41877","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","11","300714","0.0-1.0-0.3-1.3","0","0","27397","","13292","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","12","302866","0.0-1.0-1.0","0","0","27397","","2143","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","13","303123","0.0-1.0-2.0","0","0","27397","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","14","305129","0.0-1.0-3.0","0","0","27397","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","15","305384","0.0-1.0-4.0","0","0","27397","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","16","305499","0.0-1.0-5.0-0.0","0","0","27397","","111","","","75","0","","","1","0","training","adjacent","ED","5","4","M.jpg","R.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","17","306505","0.0-1.0-6.0-0.0","0","0","27397","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","18","308510","0.0-1.0-8.0-0.0","0","0","27397","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","309518","0.0-1.0-9.0","0","0","27397","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","309771","0.0-1.0-11.0","0","0","27397","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","311779","0.0-1.0-12.0","0","0","27397","","60","","","75","1","k","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","312035","0.0-1.0-13.0","0","0","27397","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","312127","0.0-1.0-14.0-0.0","0","0","27397","","89","","","68","1","","","1","1","training","adjacent","EF","5","6","M.jpg","Q.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","24","313134","0.0-1.0-15.0-0.0","0","0","27397","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","25","315139","0.0-1.0-17.0-0.0","0","0","27397","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","26","316147","0.0-1.0-18.0","0","0","27397","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","27","316403","0.0-1.0-20.0","0","0","27397","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","28","318408","0.0-1.0-21.0","0","0","27397","","48","","","75","2","k","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","29","318665","0.0-1.0-22.0","0","0","27397","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","30","318670","0.0-1.0-23.0-0.0","0","0","27397","","0","","","75","2","","","1","2","training","adjacent","DE","4","5","R.jpg","M.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","31","319672","0.0-1.0-24.0-0.0","0","0","27397","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","32","320677","0.0-1.0-27.0","0","0","27397","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","33","320931","0.0-1.0-29.0","0","0","27397","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","34","322937","0.0-1.0-30.0","0","0","27397","","31","","","75","3","k","","","","","","","","","","","","","","",""
