"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08012022hr1522","fullscreen","0","61514","0.0-0.0","0","0","53970","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","148840","0.0-1.0-0.0-0.0","0","0","53970","[{""page_index"":0,""viewing_time"":4450},{""page_index"":1,""viewing_time"":46840},{""page_index"":2,""viewing_time"":30208},{""page_index"":3,""viewing_time"":5824}]","87322","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","195328","0.0-1.0-0.0-1.0","0","0","53970","","46484","{""Q0"":""True"",""Q1"":""D"",""Q2"":""While the images are shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","199995","0.0-1.0-0.0-2.0-0.0","0","1","53970","","4663","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","222976","0.0-1.0-0.1-0.1","0","0","53970","[{""page_index"":0,""viewing_time"":8312},{""page_index"":1,""viewing_time"":10592},{""page_index"":2,""viewing_time"":2792},{""page_index"":3,""viewing_time"":1280}]","22976","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","232488","0.0-1.0-0.1-1.1","0","0","53970","","9504","{""Q0"":""True"",""Q1"":""D"",""Q2"":""When you see the prompt 'MAKE A CHOICE' after the second image was presented"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","237109","0.0-1.0-1.0","0","0","53970","","4617","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","237366","0.0-1.0-2.0","0","0","53970","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","239371","0.0-1.0-3.0","0","0","53970","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","239625","0.0-1.0-4.0","0","0","53970","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","240267","0.0-1.0-5.0","0","0","53970","","638","","","75","0","","","1","0","training","adjacent","EF","5","6","M.jpg","O.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","11","241273","0.0-1.0-6.0-0.0","0","0","53970","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","243277","0.0-1.0-8.0-0.0","0","0","53970","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","244281","0.0-1.0-9.0","0","0","53970","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","244536","0.0-1.0-11.0","0","0","53970","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","246540","0.0-1.0-12.0","0","0","53970","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","246795","0.0-1.0-13.0","0","0","53970","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
