"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08012022hr1340","fullscreen","0","9085","0.0-0.0","0","0","69308","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","33023","0.0-1.0-0.0-0.0","0","0","69308","[{""page_index"":0,""viewing_time"":2762},{""page_index"":1,""viewing_time"":10613},{""page_index"":2,""viewing_time"":9140},{""page_index"":3,""viewing_time"":1421}]","23937","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","50150","0.0-1.0-0.0-1.0","0","0","69308","","17122","{""Q0"":""True"",""Q1"":""D"",""Q2"":""When you see the prompt 'MAKE A CHOICE' after the second image was presented"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","51474","0.0-1.0-1.0","0","0","69308","","1318","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","51729","0.0-1.0-2.0","0","0","69308","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","53734","0.0-1.0-3.0","0","0","69308","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","53990","0.0-1.0-4.0","0","0","69308","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","54567","0.0-1.0-5.0","0","0","69308","","575","","","68","0","","","1","0","training","adjacent","ED","5","4","N.jpg","R.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","8","55569","0.0-1.0-6.0-0.0","0","0","69308","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","57574","0.0-1.0-8.0-0.0","0","0","69308","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","10","58577","0.0-1.0-9.0","0","0","69308","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","11","58833","0.0-1.0-11.0","0","0","69308","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","12","60838","0.0-1.0-12.0","0","0","69308","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","13","61094","0.0-1.0-13.0","0","0","69308","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","14","61404","0.0-1.0-14.0","0","0","69308","","308","","","68","1","","","1","1","training","adjacent","BC","2","3","O.jpg","L.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","15","62410","0.0-1.0-15.0-0.0","0","0","69308","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","16","63414","0.0-1.0-18.0","0","0","69308","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","17","63670","0.0-1.0-20.0","0","0","69308","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","18","65676","0.0-1.0-21.0","0","0","69308","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","19","65931","0.0-1.0-22.0","0","0","69308","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","20","66075","0.0-1.0-23.0","0","0","69308","","141","","","75","2","","","1","2","training","adjacent","AB","1","2","P.jpg","O.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","21","67078","0.0-1.0-24.0-0.0","0","0","69308","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","22","69084","0.0-1.0-26.0-0.0","0","0","69308","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","23","70090","0.0-1.0-27.0","0","0","69308","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","24","70342","0.0-1.0-29.0","0","0","69308","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","25","72348","0.0-1.0-30.0","0","0","69308","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","26","72604","0.0-1.0-31.0","0","0","69308","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","27","72695","0.0-1.0-32.0","0","0","69308","","90","","","68","3","","","1","3","training","adjacent","FE","6","5","Q.jpg","N.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","28","73697","0.0-1.0-33.0-0.0","0","0","69308","","null","","","null","3","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","29","75702","0.0-1.0-35.0-0.0","0","0","69308","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","30","76705","0.0-1.0-36.0","0","0","69308","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","31","76961","0.0-1.0-38.0","0","0","69308","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","32","78966","0.0-1.0-39.0","0","0","69308","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","33","79222","0.0-1.0-40.0","0","0","69308","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","34","79858","0.0-1.0-41.0","0","0","69308","","634","","","68","4","","","1","4","training","adjacent","FG","6","7","Q.jpg","M.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","35","80865","0.0-1.0-42.0-0.0","0","0","69308","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","36","81867","0.0-1.0-45.0","0","0","69308","","null","","","null","4","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","37","82123","0.0-1.0-47.0","0","0","69308","","null","","","null","5","","","","","","","","","","","","","","","",""
