"success","category","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","ttype","responses","repeat_instructions","key_press","index","keypress_S2","block","trial_num","phase","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","keypress_isi","total_bonus_tally"
"","","","html-keyboard-response","298","87885","0.0-1.0-393.0-0.0","0","0","71923","","null","feedback","","","null","43","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","299","87988","0.0-1.0-395.0-0.0","0","0","71923","","null","time_out","","","null","43","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","300","88495","0.0-1.0-396.0","0","0","71923","","34","ITI","","","75","43","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","301","88750","0.0-1.0-398.0","0","0","71923","","null","S1","","","null","44","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","302","88853","0.0-1.0-399.0","0","0","71923","","52","ISI","","","75","44","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","303","89106","0.0-1.0-400.0","0","0","71923","","182","S2","","","75","44","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","304","89269","0.0-1.0-401.0","0","0","71923","","162","response","","","75","44","","5","44","test","non_adjacent","7","4","L.jpg","Q.jpg","1","0","0","","",""
"","","","html-keyboard-response","305","89372","0.0-1.0-402.0-0.0","0","0","71923","","null","feedback","","","null","44","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","306","89477","0.0-1.0-404.0-0.0","0","0","71923","","null","time_out","","","null","44","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","307","89982","0.0-1.0-405.0","0","0","71923","","22","ITI","","","75","44","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","308","90238","0.0-1.0-407.0","0","0","71923","","null","S1","","","null","45","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","309","90342","0.0-1.0-408.0","0","0","71923","","null","ISI","","","null","45","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","310","90595","0.0-1.0-409.0","0","0","71923","","214","S2","","","75","45","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","311","90793","0.0-1.0-410.0","0","0","71923","","197","response","","","75","45","","5","45","test","non_adjacent","6","3","N.jpg","P.jpg","1","0","0","","",""
"","","","html-keyboard-response","312","90898","0.0-1.0-411.0-0.0","0","0","71923","","null","feedback","","","null","45","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","313","91000","0.0-1.0-413.0-0.0","0","0","71923","","null","time_out","","","null","45","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","314","91505","0.0-1.0-414.0","0","0","71923","","19","ITI","","","75","45","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","315","91760","0.0-1.0-416.0","0","0","71923","","null","S1","","","null","46","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","316","91864","0.0-1.0-417.0","0","0","71923","","null","ISI","","","null","46","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","317","92117","0.0-1.0-418.0","0","0","71923","","null","S2","","","null","46","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","318","92261","0.0-1.0-419.0","0","0","71923","","142","response","","","75","46","","5","46","test","non_adjacent","6","4","N.jpg","Q.jpg","1","0","0","","",""
"","","","html-keyboard-response","319","92364","0.0-1.0-420.0-0.0","0","0","71923","","null","feedback","","","null","46","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","320","92469","0.0-1.0-422.0-0.0","0","0","71923","","null","time_out","","","null","46","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","321","92972","0.0-1.0-423.0","0","0","71923","","56","ITI","","","75","46","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","322","93227","0.0-1.0-425.0","0","0","71923","","null","S1","","","null","47","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","323","93329","0.0-1.0-426.0","0","0","71923","","8","ISI","","","75","47","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","324","93585","0.0-1.0-427.0","0","0","71923","","null","S2","","","null","47","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","325","94088","0.0-1.0-428.0","0","0","71923","","null","response","","","null","47","","5","47","test","non_adjacent","1","5","M.jpg","O.jpg","NaN","1","0","","",""
"","","","html-keyboard-response","326","95095","0.0-1.0-430.0-0.0","1","0","71923","","null","too_slow_prompt","","","null","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","327","95200","0.0-1.0-431.0-0.0","0","0","71923","","null","time_out","","","null","47","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","328","95701","0.0-1.0-432.0","0","0","71923","","237","ITI","","","75","47","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","329","95954","0.0-1.0-434.0","0","0","71923","","null","S1","","","null","48","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","330","96061","0.0-1.0-435.0","0","0","71923","","null","ISI","","","null","48","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","331","96316","0.0-1.0-436.0","0","0","71923","","93","S2","","","75","48","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","332","96821","0.0-1.0-437.0","0","0","71923","","null","response","","","null","48","","5","48","test","adjacent","5","4","O.jpg","Q.jpg","NaN","0","0","","",""
"","","","html-keyboard-response","333","97826","0.0-1.0-439.0-0.0","1","0","71923","","null","too_slow_prompt","","","null","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","334","97927","0.0-1.0-440.0-0.0","0","0","71923","","null","time_out","","","null","48","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","335","98432","0.0-1.0-441.0","0","0","71923","","null","ITI","","","null","48","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","336","98688","0.0-1.0-443.0","0","0","71923","","null","S1","","","null","49","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","337","98789","0.0-1.0-444.0","0","0","71923","","null","ISI","","","null","49","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","338","99043","0.0-1.0-445.0","0","0","71923","","null","S2","","","null","49","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","339","99174","0.0-1.0-446.0","0","0","71923","","131","response","","","75","49","","5","49","test","non_adjacent","1","4","M.jpg","Q.jpg","1","1","1","","",""
"","","","html-keyboard-response","340","99277","0.0-1.0-447.0-0.0","0","0","71923","","null","feedback","","","null","49","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","341","99782","0.0-1.0-450.0","0","0","71923","","103","ITI","","","75","49","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","342","100034","0.0-1.0-452.0","0","0","71923","","null","S1","","","null","50","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","343","100136","0.0-1.0-453.0","0","0","71923","","null","ISI","","","null","50","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","344","100391","0.0-1.0-454.0","0","0","71923","","101","S2","","","75","50","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","345","100429","0.0-1.0-455.0","0","0","71923","","36","response","","","75","50","","5","50","test","adjacent","3","4","P.jpg","Q.jpg","1","1","1","","",""
"","","","html-keyboard-response","346","100530","0.0-1.0-456.0-0.0","0","0","71923","","null","feedback","","","null","50","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","347","101034","0.0-1.0-459.0","0","0","71923","","106","ITI","","","75","50","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","348","101287","0.0-1.0-461.0","0","0","71923","","null","S1","","","null","51","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","349","101389","0.0-1.0-462.0","0","0","71923","","null","ISI","","","null","51","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","350","101640","0.0-1.0-463.0","0","0","71923","","6","S2","","","75","51","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","351","101653","0.0-1.0-464.0","0","0","71923","","12","response","","","75","51","","5","51","test","non_adjacent","2","4","R.jpg","Q.jpg","1","1","1","","",""
"","","","html-keyboard-response","352","101758","0.0-1.0-465.0-0.0","0","0","71923","","null","feedback","","","null","51","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","353","102261","0.0-1.0-468.0","0","0","71923","","150","ITI","","","75","51","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","354","110580","0.0-1.0-469.0-0.0","0","0","71923","","8318","block_over","","","32","51","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","355","110833","0.0-1.0-470.0","0","0","71923","","null","S1","","","null","52","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","356","110937","0.0-1.0-471.0","0","0","71923","","null","ISI","","","null","52","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","357","111190","0.0-1.0-472.0","0","0","71923","","null","S2","","","null","52","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","358","111385","0.0-1.0-473.0","0","0","71923","","193","response","","","75","52","","6","52","test","non_adjacent","1","7","M.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","359","111486","0.0-1.0-474.0-0.0","0","0","71923","","null","feedback","","","null","52","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","360","111992","0.0-1.0-477.0","0","0","71923","","97","ITI","","","75","52","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","361","112246","0.0-1.0-479.0","0","0","71923","","null","S1","","","null","53","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","362","112348","0.0-1.0-480.0","0","0","71923","","55","ISI","","","75","53","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","363","112600","0.0-1.0-481.0","0","0","71923","","205","S2","","","75","53","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","364","112800","0.0-1.0-482.0","0","0","71923","","199","response","","","75","53","","6","53","test","adjacent","5","6","O.jpg","N.jpg","1","1","1","","",""
"","","","html-keyboard-response","365","112904","0.0-1.0-483.0-0.0","0","0","71923","","null","feedback","","","null","53","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","366","113405","0.0-1.0-486.0","0","0","71923","","138","ITI","","","75","53","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","367","113659","0.0-1.0-488.0","0","0","71923","","null","S1","","","null","54","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","368","113764","0.0-1.0-489.0","0","0","71923","","null","ISI","","","null","54","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","369","114020","0.0-1.0-490.0","0","0","71923","","47","S2","","","75","54","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","370","114068","0.0-1.0-491.0","0","0","71923","","47","response","","","75","54","","6","54","test","non_adjacent","1","6","M.jpg","N.jpg","1","1","1","","",""
"","","","html-keyboard-response","371","114174","0.0-1.0-492.0-0.0","0","0","71923","","null","feedback","","","null","54","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","372","114679","0.0-1.0-495.0","0","0","71923","","117","ITI","","","75","54","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","373","114933","0.0-1.0-497.0","0","0","71923","","null","S1","","","null","55","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","374","115036","0.0-1.0-498.0","0","0","71923","","null","ISI","","","null","55","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","375","115291","0.0-1.0-499.0","0","0","71923","","134","S2","","","75","55","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","376","115397","0.0-1.0-500.0","0","0","71923","","105","response","","","75","55","","6","55","test","non_adjacent","3","6","P.jpg","N.jpg","1","1","1","","",""
"","","","html-keyboard-response","377","115499","0.0-1.0-501.0-0.0","0","0","71923","","null","feedback","","","null","55","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","378","116003","0.0-1.0-504.0","0","0","71923","","143","ITI","","","75","55","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","379","116256","0.0-1.0-506.0","0","0","71923","","null","S1","","","null","56","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","380","116358","0.0-1.0-507.0","0","0","71923","","null","ISI","","","null","56","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","381","116613","0.0-1.0-508.0","0","0","71923","","28","S2","","","75","56","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","382","116637","0.0-1.0-509.0","0","0","71923","","24","response","","","75","56","","6","56","test","adjacent","7","6","L.jpg","N.jpg","1","0","0","","",""
"","","","html-keyboard-response","383","116741","0.0-1.0-510.0-0.0","0","0","71923","","null","feedback","","","null","56","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","384","116843","0.0-1.0-512.0-0.0","0","0","71923","","null","time_out","","","null","56","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","385","117349","0.0-1.0-513.0","0","0","71923","","57","ITI","","","75","56","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","386","117601","0.0-1.0-515.0","0","0","71923","","null","S1","","","null","57","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","387","117703","0.0-1.0-516.0","0","0","71923","","47","ISI","","","75","57","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","388","117960","0.0-1.0-517.0","0","0","71923","","196","S2","","","75","57","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","389","118125","0.0-1.0-518.0","0","0","71923","","163","response","","","75","57","","6","57","test","adjacent","6","7","N.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","390","118227","0.0-1.0-519.0-0.0","0","0","71923","","null","feedback","","","null","57","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","391","118731","0.0-1.0-522.0","0","0","71923","","105","ITI","","","75","57","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","392","118986","0.0-1.0-524.0","0","0","71923","","null","S1","","","null","58","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","393","119091","0.0-1.0-525.0","0","0","71923","","7","ISI","","","75","58","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","394","119343","0.0-1.0-526.0","0","0","71923","","144","S2","","","75","58","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","395","119453","0.0-1.0-527.0","0","0","71923","","108","response","","","75","58","","6","58","test","non_adjacent","4","6","Q.jpg","N.jpg","1","1","1","","",""
"","","","html-keyboard-response","396","119555","0.0-1.0-528.0-0.0","0","0","71923","","null","feedback","","","null","58","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","397","120061","0.0-1.0-531.0","0","0","71923","","128","ITI","","","75","58","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","398","120316","0.0-1.0-533.0","0","0","71923","","null","S1","","","null","59","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","399","120420","0.0-1.0-534.0","0","0","71923","","72","ISI","","","75","59","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","400","120676","0.0-1.0-535.0","0","0","71923","","182","S2","","","75","59","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","401","120821","0.0-1.0-536.0","0","0","71923","","143","response","","","75","59","","6","59","test","non_adjacent","2","6","R.jpg","N.jpg","1","1","1","","",""
"","","","html-keyboard-response","402","120926","0.0-1.0-537.0-0.0","0","0","71923","","null","feedback","","","null","59","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","403","121430","0.0-1.0-540.0","0","0","71923","","101","ITI","","","75","59","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","404","121686","0.0-1.0-542.0","0","0","71923","","null","S1","","","null","60","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","405","121788","0.0-1.0-543.0","0","0","71923","","82","ISI","","","75","60","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","406","122042","0.0-1.0-544.0","0","0","71923","","184","S2","","","75","60","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","407","122213","0.0-1.0-545.0","0","0","71923","","169","response","","","75","60","","6","60","test","non_adjacent","4","7","Q.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","408","122315","0.0-1.0-546.0-0.0","0","0","71923","","null","feedback","","","null","60","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","409","122819","0.0-1.0-549.0","0","0","71923","","135","ITI","","","75","60","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","410","123076","0.0-1.0-551.0","0","0","71923","","null","S1","","","null","61","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","411","123178","0.0-1.0-552.0","0","0","71923","","null","ISI","","","null","61","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","412","123431","0.0-1.0-553.0","0","0","71923","","201","S2","","","75","61","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","413","123595","0.0-1.0-554.0","0","0","71923","","162","response","","","75","61","","6","61","test","non_adjacent","2","7","R.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","414","123696","0.0-1.0-555.0-0.0","0","0","71923","","null","feedback","","","null","61","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","415","124203","0.0-1.0-558.0","0","0","71923","","250","ITI","","","75","61","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","416","124456","0.0-1.0-560.0","0","0","71923","","null","S1","","","null","62","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","417","124562","0.0-1.0-561.0","0","0","71923","","81","ISI","","","75","62","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","418","124819","0.0-1.0-562.0","0","0","71923","","null","S2","","","null","62","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","419","124964","0.0-1.0-563.0","0","0","71923","","144","response","","","75","62","","6","62","test","non_adjacent","5","7","O.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","420","125069","0.0-1.0-564.0-0.0","0","0","71923","","null","feedback","","","null","62","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","421","125576","0.0-1.0-567.0","0","0","71923","","86","ITI","","","75","62","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","422","125830","0.0-1.0-569.0","0","0","71923","","null","S1","","","null","63","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","423","125936","0.0-1.0-570.0","0","0","71923","","null","ISI","","","null","63","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","424","126191","0.0-1.0-571.0","0","0","71923","","99","S2","","","75","63","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","425","126258","0.0-1.0-572.0","0","0","71923","","66","response","","","75","63","","6","63","test","non_adjacent","3","7","P.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","426","126364","0.0-1.0-573.0-0.0","0","0","71923","","null","feedback","","","null","63","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","427","126869","0.0-1.0-576.0","0","0","71923","","135","ITI","","","75","63","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","428","127126","0.0-1.0-578.0","0","0","71923","","null","S1","","","null","64","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","429","127230","0.0-1.0-579.0","0","0","71923","","null","ISI","","","null","64","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","430","127486","0.0-1.0-580.0","0","0","71923","","3","S2","","","75","64","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","431","127612","0.0-1.0-581.0","0","0","71923","","125","response","","","75","64","","6","64","test","adjacent","6","5","N.jpg","O.jpg","1","0","0","","",""
"","","","html-keyboard-response","432","127717","0.0-1.0-582.0-0.0","0","0","71923","","null","feedback","","","null","64","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","433","127819","0.0-1.0-584.0-0.0","0","0","71923","","null","time_out","","","null","64","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","434","128326","0.0-1.0-585.0","0","0","71923","","14","ITI","","","75","64","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","435","128578","0.0-1.0-587.0","0","0","71923","","null","S1","","","null","65","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","436","128680","0.0-1.0-588.0","0","0","71923","","97","ISI","","","75","65","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","437","128936","0.0-1.0-589.0","0","0","71923","","194","S2","","","75","65","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","438","129388","0.0-1.0-590.0","0","0","71923","","451","response","","","75","65","","6","65","test","non_adjacent","7","5","L.jpg","O.jpg","1","0","0","","",""
"","","","html-keyboard-response","439","129491","0.0-1.0-591.0-0.0","0","0","71923","","null","feedback","","","null","65","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","440","129594","0.0-1.0-593.0-0.0","0","0","71923","","null","time_out","","","null","65","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","441","130099","0.0-1.0-594.0","0","0","71923","","25","ITI","","","75","65","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","442","135012","0.0-1.0-595.0-0.0","0","0","71923","","4910","block_over","","","32","65","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","443","135269","0.0-1.0-596.0","0","0","71923","","null","S1","","","null","66","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","444","135375","0.0-1.0-597.0","0","0","71923","","5","ISI","","","75","66","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","445","135627","0.0-1.0-598.0","0","0","71923","","148","S2","","","75","66","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","446","135724","0.0-1.0-599.0","0","0","71923","","94","response","","","75","66","","7","66","test","adjacent","3","2","P.jpg","R.jpg","1","0","0","","",""
"","","","html-keyboard-response","447","135831","0.0-1.0-600.0-0.0","0","0","71923","","null","feedback","","","null","66","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","448","135935","0.0-1.0-602.0-0.0","0","0","71923","","null","time_out","","","null","66","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","449","136439","0.0-1.0-603.0","0","0","71923","","3","ITI","","","75","66","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","450","136692","0.0-1.0-605.0","0","0","71923","","null","S1","","","null","67","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","451","136794","0.0-1.0-606.0","0","0","71923","","null","ISI","","","null","67","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","452","137048","0.0-1.0-607.0","0","0","71923","","80","S2","","","75","67","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","453","137116","0.0-1.0-608.0","0","0","71923","","67","response","","","75","67","","7","67","test","non_adjacent","7","1","L.jpg","M.jpg","1","0","0","","",""
"","","","html-keyboard-response","454","137219","0.0-1.0-609.0-0.0","0","0","71923","","null","feedback","","","null","67","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","455","137325","0.0-1.0-611.0-0.0","0","0","71923","","null","time_out","","","null","67","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","456","137828","0.0-1.0-612.0","0","0","71923","","25","ITI","","","75","67","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","457","138083","0.0-1.0-614.0","0","0","71923","","null","S1","","","null","68","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","458","138185","0.0-1.0-615.0","0","0","71923","","null","ISI","","","null","68","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","459","138439","0.0-1.0-616.0","0","0","71923","","113","S2","","","75","68","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","460","138810","0.0-1.0-617.0","0","0","71923","","370","response","","","75","68","","7","68","test","non_adjacent","5","2","O.jpg","R.jpg","1","0","0","","",""
"","","","html-keyboard-response","461","138912","0.0-1.0-618.0-0.0","0","0","71923","","null","feedback","","","null","68","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","462","139019","0.0-1.0-620.0-0.0","0","0","71923","","null","time_out","","","null","68","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","463","139525","0.0-1.0-621.0","0","0","71923","","30","ITI","","","75","68","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","464","139782","0.0-1.0-623.0","0","0","71923","","null","S1","","","null","69","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","465","139885","0.0-1.0-624.0","0","0","71923","","69","ISI","","","75","69","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","466","140138","0.0-1.0-625.0","0","0","71923","","205","S2","","","75","69","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","467","140276","0.0-1.0-626.0","0","0","71923","","138","response","","","75","69","","7","69","test","non_adjacent","3","1","P.jpg","M.jpg","1","0","0","","",""
"","","","html-keyboard-response","468","140379","0.0-1.0-627.0-0.0","0","0","71923","","null","feedback","","","null","69","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","469","140485","0.0-1.0-629.0-0.0","0","0","71923","","null","time_out","","","null","69","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","470","140990","0.0-1.0-630.0","0","0","71923","","141","ITI","","","75","69","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","471","141247","0.0-1.0-632.0","0","0","71923","","null","S1","","","null","70","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","472","141352","0.0-1.0-633.0","0","0","71923","","27","ISI","","","75","70","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","473","141608","0.0-1.0-634.0","0","0","71923","","82","S2","","","75","70","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","474","141772","0.0-1.0-635.0","0","0","71923","","161","response","","","75","70","","7","70","test","non_adjacent","4","2","Q.jpg","R.jpg","1","0","0","","",""
"","","","html-keyboard-response","475","141876","0.0-1.0-636.0-0.0","0","0","71923","","null","feedback","","","null","70","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","476","141981","0.0-1.0-638.0-0.0","0","0","71923","","null","time_out","","","null","70","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","477","142485","0.0-1.0-639.0","0","0","71923","","220","ITI","","","75","70","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","478","142736","0.0-1.0-641.0","0","0","71923","","null","S1","","","null","71","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","479","142841","0.0-1.0-642.0","0","0","71923","","null","ISI","","","null","71","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","480","143098","0.0-1.0-643.0","0","0","71923","","73","S2","","","75","71","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","481","143120","0.0-1.0-644.0","0","0","71923","","21","response","","","75","71","","7","71","test","non_adjacent","7","2","L.jpg","R.jpg","1","0","0","","",""
"","","","html-keyboard-response","482","143225","0.0-1.0-645.0-0.0","0","0","71923","","null","feedback","","","null","71","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","483","143329","0.0-1.0-647.0-0.0","0","0","71923","","null","time_out","","","null","71","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","484","143835","0.0-1.0-648.0","0","0","71923","","1","ITI","","","75","71","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","485","144088","0.0-1.0-650.0","0","0","71923","","null","S1","","","null","72","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","486","144191","0.0-1.0-651.0","0","0","71923","","null","ISI","","","null","72","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","487","144446","0.0-1.0-652.0","0","0","71923","","65","S2","","","75","72","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","488","144483","0.0-1.0-653.0","0","0","71923","","35","response","","","75","72","","7","72","test","adjacent","2","3","R.jpg","P.jpg","1","1","1","","",""
"","","","html-keyboard-response","489","144588","0.0-1.0-654.0-0.0","0","0","71923","","null","feedback","","","null","72","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","490","145094","0.0-1.0-657.0","0","0","71923","","125","ITI","","","75","72","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","491","145347","0.0-1.0-659.0","0","0","71923","","null","S1","","","null","73","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","492","145452","0.0-1.0-660.0","0","0","71923","","103","ISI","","","75","73","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","493","145709","0.0-1.0-661.0","0","0","71923","","null","S2","","","null","73","","","","","","","","","","","","","","",""
