"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04132023hr1842","fullscreen","0","43123","0.0-0.0","0","0","39522","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","59794","0.0-1.0-0.0-0.0","0","0","39522","[{""page_index"":0,""viewing_time"":4251},{""page_index"":1,""viewing_time"":8955},{""page_index"":2,""viewing_time"":2155},{""page_index"":3,""viewing_time"":1308}]","16669","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","82706","0.0-1.0-0.0-1.0","0","0","39522","","22908","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","84894","0.0-1.0-0.0-2.0-0.0","0","1","39522","","2185","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","87853","0.0-1.0-0.1-0.1","0","0","39522","[{""page_index"":0,""viewing_time"":980},{""page_index"":1,""viewing_time"":587},{""page_index"":2,""viewing_time"":710},{""page_index"":3,""viewing_time"":682}]","2959","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","97036","0.0-1.0-0.1-1.1","0","0","39522","","9180","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","97920","0.0-1.0-1.0","0","0","39522","","882","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","98173","0.0-1.0-2.0","0","0","39522","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","99176","0.0-1.0-3.0","0","0","39522","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","99429","0.0-1.0-4.0","0","0","39522","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
