"success","category","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","ttype","responses","repeat_instructions","key_press","index","keypress_S2","block","trial_num","phase","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","keypress_isi","total_bonus_tally"
"","","","html-keyboard-response","38","18471","0.0-1.0-49.0","0","0","47849","","46","S2","","","75","5","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","39","18784","0.0-1.0-50.0","0","0","47849","","312","response","","","75","5","","1","5","training","adjacent","4","3","Q.jpg","R.jpg","1","0","0","","",""
"","","","html-keyboard-response","40","18885","0.0-1.0-51.0-0.0","0","0","47849","","null","feedback","","","null","5","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","41","18988","0.0-1.0-53.0-0.0","0","0","47849","","null","time_out","","","null","5","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","42","19493","0.0-1.0-54.0","0","0","47849","","101","ITI","","","75","5","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","43","19747","0.0-1.0-56.0","0","0","47849","","null","S1","","","null","6","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","44","19850","0.0-1.0-57.0","0","0","47849","","null","ISI","","","null","6","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","45","20106","0.0-1.0-58.0","0","0","47849","","21","S2","","","75","6","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","46","20148","0.0-1.0-59.0","0","0","47849","","40","response","","","75","6","","1","6","training","adjacent","2","3","M.jpg","R.jpg","1","1","1","","",""
"","","","html-keyboard-response","47","20252","0.0-1.0-60.0-0.0","0","0","47849","","null","feedback","","","null","6","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","48","20756","0.0-1.0-63.0","0","0","47849","","150","ITI","","","75","6","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","49","21008","0.0-1.0-65.0","0","0","47849","","null","S1","","","null","7","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","50","21113","0.0-1.0-66.0","0","0","47849","","null","ISI","","","null","7","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","51","21365","0.0-1.0-67.0","0","0","47849","","175","S2","","","75","7","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","52","21870","0.0-1.0-68.0","0","0","47849","","null","response","","","null","7","","1","7","training","adjacent","2","1","M.jpg","N.jpg","NaN","0","0","","",""
"","","","html-keyboard-response","53","22873","0.0-1.0-70.0-0.0","1","0","47849","","null","too_slow_prompt","","","null","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","54","22977","0.0-1.0-71.0-0.0","0","0","47849","","null","time_out","","","null","7","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","55","23481","0.0-1.0-72.0","0","0","47849","","1","ITI","","","75","7","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","56","27372","0.0-1.0-73.0-0.0","0","0","47849","","3889","block_over","","","32","7","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","57","27627","0.0-1.0-74.0","0","0","47849","","null","S1","","","null","8","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","58","27731","0.0-1.0-75.0","0","0","47849","","null","ISI","","","null","8","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","59","27985","0.0-1.0-76.0","0","0","47849","","13","S2","","","75","8","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","60","28057","0.0-1.0-77.0","0","0","47849","","72","response","","","75","8","","2","8","training","adjacent","6","5","P.jpg","L.jpg","1","0","0","","",""
"","","","html-keyboard-response","61","28160","0.0-1.0-78.0-0.0","0","0","47849","","null","feedback","","","null","8","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","62","28263","0.0-1.0-80.0-0.0","0","0","47849","","null","time_out","","","null","8","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","63","28766","0.0-1.0-81.0","0","0","47849","","21","ITI","","","75","8","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","64","29018","0.0-1.0-83.0","0","0","47849","","null","S1","","","null","9","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","65","29122","0.0-1.0-84.0","0","0","47849","","38","ISI","","","75","9","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","66","29377","0.0-1.0-85.0","0","0","47849","","160","S2","","","75","9","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","67","29579","0.0-1.0-86.0","0","0","47849","","201","response","","","75","9","","2","9","training","adjacent","3","2","R.jpg","M.jpg","1","0","0","","",""
"","","","html-keyboard-response","68","29682","0.0-1.0-87.0-0.0","0","0","47849","","null","feedback","","","null","9","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","69","29788","0.0-1.0-89.0-0.0","0","0","47849","","null","time_out","","","null","9","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","70","30294","0.0-1.0-90.0","0","0","47849","","101","ITI","","","75","9","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","71","30549","0.0-1.0-92.0","0","0","47849","","null","S1","","","null","10","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","72","30653","0.0-1.0-93.0","0","0","47849","","null","ISI","","","null","10","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","73","30908","0.0-1.0-94.0","0","0","47849","","222","S2","","","75","10","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","74","31075","0.0-1.0-95.0","0","0","47849","","166","response","","","75","10","","2","10","training","adjacent","2","3","M.jpg","R.jpg","1","1","1","","",""
"","","","html-keyboard-response","75","31179","0.0-1.0-96.0-0.0","0","0","47849","","null","feedback","","","null","10","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","76","31685","0.0-1.0-99.0","0","0","47849","","421","ITI","","","75","10","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","77","31940","0.0-1.0-101.0","0","0","47849","","null","S1","","","null","11","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","78","32043","0.0-1.0-102.0","0","0","47849","","null","ISI","","","null","11","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","79","32296","0.0-1.0-103.0","0","0","47849","","44","S2","","","75","11","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","80","32523","0.0-1.0-104.0","0","0","47849","","225","response","","","75","11","","2","11","training","adjacent","2","1","M.jpg","N.jpg","1","0","0","","",""
"","","","html-keyboard-response","81","32627","0.0-1.0-105.0-0.0","0","0","47849","","null","feedback","","","null","11","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","82","32732","0.0-1.0-107.0-0.0","0","0","47849","","null","time_out","","","null","11","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","83","33234","0.0-1.0-108.0","0","0","47849","","13","ITI","","","75","11","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","84","33490","0.0-1.0-110.0","0","0","47849","","null","S1","","","null","12","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","85","33593","0.0-1.0-111.0","0","0","47849","","null","ISI","","","null","12","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","86","33846","0.0-1.0-112.0","0","0","47849","","89","S2","","","75","12","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","87","33899","0.0-1.0-113.0","0","0","47849","","51","response","","","75","12","","2","12","training","adjacent","7","6","O.jpg","P.jpg","1","0","0","","",""
"","","","html-keyboard-response","88","34003","0.0-1.0-114.0-0.0","0","0","47849","","null","feedback","","","null","12","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","89","34108","0.0-1.0-116.0-0.0","0","0","47849","","null","time_out","","","null","12","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","90","34610","0.0-1.0-117.0","0","0","47849","","207","ITI","","","75","12","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","91","34862","0.0-1.0-119.0","0","0","47849","","null","S1","","","null","13","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","92","34966","0.0-1.0-120.0","0","0","47849","","null","ISI","","","null","13","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","93","35220","0.0-1.0-121.0","0","0","47849","","25","S2","","","75","13","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","94","35395","0.0-1.0-122.0","0","0","47849","","174","response","","","75","13","","2","13","training","adjacent","1","2","N.jpg","M.jpg","1","1","1","","",""
"","","","html-keyboard-response","95","35497","0.0-1.0-123.0-0.0","0","0","47849","","null","feedback","","","null","13","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","96","36000","0.0-1.0-126.0","0","0","47849","","96","ITI","","","75","13","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","97","36252","0.0-1.0-128.0","0","0","47849","","null","S1","","","null","14","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","98","36354","0.0-1.0-129.0","0","0","47849","","null","ISI","","","null","14","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","99","36610","0.0-1.0-130.0","0","0","47849","","120","S2","","","75","14","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","100","36682","0.0-1.0-131.0","0","0","47849","","71","response","","","75","14","","2","14","training","adjacent","6","7","P.jpg","O.jpg","1","1","1","","",""
"","","","html-keyboard-response","101","36784","0.0-1.0-132.0-0.0","0","0","47849","","null","feedback","","","null","14","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","102","37289","0.0-1.0-135.0","0","0","47849","","115","ITI","","","75","14","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","103","37543","0.0-1.0-137.0","0","0","47849","","null","S1","","","null","15","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","104","37646","0.0-1.0-138.0","0","0","47849","","null","ISI","","","null","15","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","105","37899","0.0-1.0-139.0","0","0","47849","","198","S2","","","75","15","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","106","38323","0.0-1.0-140.0","0","0","47849","","423","response","","","75","15","","2","15","training","adjacent","5","6","L.jpg","P.jpg","1","1","1","","",""
"","","","html-keyboard-response","107","38427","0.0-1.0-141.0-0.0","0","0","47849","","null","feedback","","","null","15","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","108","38928","0.0-1.0-144.0","0","0","47849","","129","ITI","","","75","15","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","109","40300","0.0-1.0-145.0-0.0","0","0","47849","","1371","block_over","","","32","15","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","110","40551","0.0-1.0-146.0","0","0","47849","","null","S1","","","null","16","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","111","40657","0.0-1.0-147.0","0","0","47849","","59","ISI","","","75","16","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","112","40911","0.0-1.0-148.0","0","0","47849","","null","S2","","","null","16","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","113","40955","0.0-1.0-149.0","0","0","47849","","43","response","","","75","16","","3","16","training","adjacent","7","6","O.jpg","P.jpg","1","0","0","","",""
"","","","html-keyboard-response","114","41060","0.0-1.0-150.0-0.0","0","0","47849","","null","feedback","","","null","16","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","115","41162","0.0-1.0-152.0-0.0","0","0","47849","","null","time_out","","","null","16","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","116","41665","0.0-1.0-153.0","0","0","47849","","31","ITI","","","75","16","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","117","41921","0.0-1.0-155.0","0","0","47849","","null","S1","","","null","17","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","118","42026","0.0-1.0-156.0","0","0","47849","","null","ISI","","","null","17","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","119","42279","0.0-1.0-157.0","0","0","47849","","31","S2","","","75","17","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","120","42723","0.0-1.0-158.0","0","0","47849","","442","response","","","75","17","","3","17","training","adjacent","4","5","Q.jpg","L.jpg","1","1","1","","",""
"","","","html-keyboard-response","121","42826","0.0-1.0-159.0-0.0","0","0","47849","","null","feedback","","","null","17","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","122","43328","0.0-1.0-162.0","0","0","47849","","96","ITI","","","75","17","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","123","43581","0.0-1.0-164.0","0","0","47849","","null","S1","","","null","18","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","124","43682","0.0-1.0-165.0","0","0","47849","","20","ISI","","","75","18","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","125","43938","0.0-1.0-166.0","0","0","47849","","111","S2","","","75","18","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","126","43978","0.0-1.0-167.0","0","0","47849","","39","response","","","75","18","","3","18","training","adjacent","5","6","L.jpg","P.jpg","1","1","1","","",""
"","","","html-keyboard-response","127","44082","0.0-1.0-168.0-0.0","0","0","47849","","null","feedback","","","null","18","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","128","44588","0.0-1.0-171.0","0","0","47849","","318","ITI","","","75","18","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","129","44843","0.0-1.0-173.0","0","0","47849","","null","S1","","","null","19","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","130","44946","0.0-1.0-174.0","0","0","47849","","null","ISI","","","null","19","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","131","45202","0.0-1.0-175.0","0","0","47849","","null","S2","","","null","19","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","132","45290","0.0-1.0-176.0","0","0","47849","","86","response","","","75","19","","3","19","training","adjacent","6","7","P.jpg","O.jpg","1","1","1","","",""
"","","","html-keyboard-response","133","45393","0.0-1.0-177.0-0.0","0","0","47849","","null","feedback","","","null","19","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","134","45896","0.0-1.0-180.0","0","0","47849","","105","ITI","","","75","19","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","135","46151","0.0-1.0-182.0","0","0","47849","","null","S1","","","null","20","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","136","46257","0.0-1.0-183.0","0","0","47849","","null","ISI","","","null","20","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","137","46510","0.0-1.0-184.0","0","0","47849","","217","S2","","","75","20","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","138","46666","0.0-1.0-185.0","0","0","47849","","155","response","","","75","20","","3","20","training","adjacent","4","3","Q.jpg","R.jpg","1","0","0","","",""
"","","","html-keyboard-response","139","46771","0.0-1.0-186.0-0.0","0","0","47849","","null","feedback","","","null","20","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","140","46876","0.0-1.0-188.0-0.0","0","0","47849","","null","time_out","","","null","20","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","141","47379","0.0-1.0-189.0","0","0","47849","","63","ITI","","","75","20","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","142","47631","0.0-1.0-191.0","0","0","47849","","null","S1","","","null","21","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","143","47735","0.0-1.0-192.0","0","0","47849","","null","ISI","","","null","21","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","144","47988","0.0-1.0-193.0","0","0","47849","","24","S2","","","75","21","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","145","48114","0.0-1.0-194.0","0","0","47849","","124","response","","","75","21","","3","21","training","adjacent","3","4","R.jpg","Q.jpg","1","1","1","","",""
"","","","html-keyboard-response","146","48219","0.0-1.0-195.0-0.0","0","0","47849","","null","feedback","","","null","21","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","147","48723","0.0-1.0-198.0","0","0","47849","","70","ITI","","","75","21","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","148","48977","0.0-1.0-200.0","0","0","47849","","null","S1","","","null","22","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","149","49079","0.0-1.0-201.0","0","0","47849","","22","ISI","","","75","22","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","150","49330","0.0-1.0-202.0","0","0","47849","","104","S2","","","75","22","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","151","49430","0.0-1.0-203.0","0","0","47849","","100","response","","","75","22","","3","22","training","adjacent","5","4","L.jpg","Q.jpg","1","0","0","","",""
"","","","html-keyboard-response","152","49535","0.0-1.0-204.0-0.0","0","0","47849","","null","feedback","","","null","22","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","153","49638","0.0-1.0-206.0-0.0","0","0","47849","","null","time_out","","","null","22","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","154","50139","0.0-1.0-207.0","0","0","47849","","188","ITI","","","75","22","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","155","50394","0.0-1.0-209.0","0","0","47849","","null","S1","","","null","23","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","156","50497","0.0-1.0-210.0","0","0","47849","","null","ISI","","","null","23","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","157","50748","0.0-1.0-211.0","0","0","47849","","179","S2","","","75","23","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","158","50979","0.0-1.0-212.0","0","0","47849","","230","response","","","75","23","","3","23","training","adjacent","6","5","P.jpg","L.jpg","1","0","0","","",""
"","","","html-keyboard-response","159","51083","0.0-1.0-213.0-0.0","0","0","47849","","null","feedback","","","null","23","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","160","51185","0.0-1.0-215.0-0.0","0","0","47849","","null","time_out","","","null","23","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","161","51688","0.0-1.0-216.0","0","0","47849","","13","ITI","","","75","23","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","162","54028","0.0-1.0-217.0-0.0","0","0","47849","","2338","block_over","","","32","23","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","163","54279","0.0-1.0-218.0","0","0","47849","","null","S1","","","null","24","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","164","54384","0.0-1.0-219.0","0","0","47849","","null","ISI","","","null","24","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","165","54639","0.0-1.0-220.0","0","0","47849","","46","S2","","","75","24","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","166","54697","0.0-1.0-221.0","0","0","47849","","57","response","","","75","24","","4","24","test","non_adjacent","1","3","N.jpg","R.jpg","1","1","1","","",""
"","","","html-keyboard-response","167","54802","0.0-1.0-222.0-0.0","0","0","47849","","null","feedback","","","null","24","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","168","55305","0.0-1.0-225.0","0","0","47849","","103","ITI","","","75","24","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","169","55558","0.0-1.0-227.0","0","0","47849","","null","S1","","","null","25","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","170","55660","0.0-1.0-228.0","0","0","47849","","null","ISI","","","null","25","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","171","55913","0.0-1.0-229.0","0","0","47849","","124","S2","","","75","25","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","172","55968","0.0-1.0-230.0","0","0","47849","","53","response","","","75","25","","4","25","test","non_adjacent","4","1","Q.jpg","N.jpg","1","0","0","","",""
"","","","html-keyboard-response","173","56073","0.0-1.0-231.0-0.0","0","0","47849","","null","feedback","","","null","25","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","174","56175","0.0-1.0-233.0-0.0","0","0","47849","","null","time_out","","","null","25","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","175","56677","0.0-1.0-234.0","0","0","47849","","7","ITI","","","75","25","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","176","56932","0.0-1.0-236.0","0","0","47849","","null","S1","","","null","26","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","177","57037","0.0-1.0-237.0","0","0","47849","","4","ISI","","","75","26","","","","","","","","","","","","","","k",""
"","","","html-keyboard-response","178","57292","0.0-1.0-238.0","0","0","47849","","116","S2","","","75","26","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","179","57368","0.0-1.0-239.0","0","0","47849","","74","response","","","75","26","","4","26","test","adjacent","1","2","N.jpg","M.jpg","1","1","1","","",""
"","","","html-keyboard-response","180","57473","0.0-1.0-240.0-0.0","0","0","47849","","null","feedback","","","null","26","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","181","57978","0.0-1.0-243.0","0","0","47849","","262","ITI","","","75","26","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","182","58231","0.0-1.0-245.0","0","0","47849","","null","S1","","","null","27","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","183","58332","0.0-1.0-246.0","0","0","47849","","null","ISI","","","null","27","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","184","58585","0.0-1.0-247.0","0","0","47849","","42","S2","","","75","27","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","185","58633","0.0-1.0-248.0","0","0","47849","","46","response","","","75","27","","4","27","test","non_adjacent","5","1","L.jpg","N.jpg","1","0","0","","",""
"","","","html-keyboard-response","186","58735","0.0-1.0-249.0-0.0","0","0","47849","","null","feedback","","","null","27","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","187","58836","0.0-1.0-251.0-0.0","0","0","47849","","null","time_out","","","null","27","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","188","59342","0.0-1.0-252.0","0","0","47849","","4","ITI","","","75","27","","","","","","","","","","","","","k","",""
"","","","html-keyboard-response","189","59594","0.0-1.0-254.0","0","0","47849","","null","S1","","","null","28","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","190","59694","0.0-1.0-255.0","0","0","47849","","null","ISI","","","null","28","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","191","59950","0.0-1.0-256.0","0","0","47849","","79","S2","","","75","28","k","","","","","","","","","","","","","",""
"","","","html-keyboard-response","192","59978","0.0-1.0-257.0","0","0","47849","","27","response","","","75","28","","4","28","test","non_adjacent","4","2","Q.jpg","M.jpg","1","0","0","","",""
