"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04142023hr1619","fullscreen","0","20714","0.0-0.0","0","0","45920","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","58685","0.0-1.0-0.0-0.0","0","0","45920","[{""page_index"":0,""viewing_time"":4159},{""page_index"":1,""viewing_time"":25744},{""page_index"":2,""viewing_time"":6440},{""page_index"":3,""viewing_time"":1624}]","37967","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","93765","0.0-1.0-0.0-1.0","0","0","45920","","35077","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","96400","0.0-1.0-0.0-2.0-0.0","0","1","45920","","2632","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","118180","0.0-1.0-0.1-0.1","0","0","45920","[{""page_index"":0,""viewing_time"":1795},{""page_index"":1,""viewing_time"":16288},{""page_index"":2,""viewing_time"":2072},{""page_index"":3,""viewing_time"":1624}]","21779","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","130028","0.0-1.0-0.1-1.1","0","0","45920","","11845","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","131734","0.0-1.0-1.0","0","0","45920","","1703","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","131990","0.0-1.0-2.0","0","0","45920","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","132993","0.0-1.0-3.0","0","0","45920","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","133245","0.0-1.0-4.0","0","0","45920","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","134695","0.0-1.0-5.0-0.0","0","0","45920","","1447","","","75","0","","","1","0","training","adjacent","ED","5","4","O.jpg","R.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","11","135700","0.0-1.0-6.0-0.0","0","0","45920","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","12","136704","0.0-1.0-9.0","0","0","45920","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","13","136958","0.0-1.0-11.0","0","0","45920","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","14","137963","0.0-1.0-12.0","0","0","45920","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","15","138216","0.0-1.0-13.0","0","0","45920","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","16","138900","0.0-1.0-14.0-0.0","0","0","45920","","682","","","75","1","","","1","1","training","adjacent","BA","2","1","N.jpg","Q.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","17","139903","0.0-1.0-15.0-0.0","0","0","45920","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","18","140906","0.0-1.0-18.0","0","0","45920","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","19","141157","0.0-1.0-20.0","0","0","45920","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","20","142159","0.0-1.0-21.0","0","0","45920","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","21","142412","0.0-1.0-22.0","0","0","45920","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","22","142998","0.0-1.0-23.0-0.0","0","0","45920","","584","","","75","2","","","1","2","training","adjacent","GF","7","6","P.jpg","M.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","23","144002","0.0-1.0-24.0-0.0","0","0","45920","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","24","145005","0.0-1.0-27.0","0","0","45920","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","25","145259","0.0-1.0-29.0","0","0","45920","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","26","146263","0.0-1.0-30.0","0","0","45920","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","27","146516","0.0-1.0-31.0","0","0","45920","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","28","146782","0.0-1.0-32.0-0.0","0","0","45920","","264","","","75","3","","","1","3","training","adjacent","GF","7","6","P.jpg","M.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","29","147787","0.0-1.0-33.0-0.0","0","0","45920","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","30","148790","0.0-1.0-36.0","0","0","45920","","null","","","null","3","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","31","149043","0.0-1.0-38.0","0","0","45920","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","32","150046","0.0-1.0-39.0","0","0","45920","","null","","","null","4","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","33","150299","0.0-1.0-40.0","0","0","45920","","null","","","null","4","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","34","151004","0.0-1.0-41.0-0.0","0","0","45920","","703","","","75","4","","","1","4","training","adjacent","BC","2","3","N.jpg","L.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","35","152006","0.0-1.0-42.0-0.0","0","0","45920","","null","","","null","4","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","36","154010","0.0-1.0-44.0-0.0","0","0","45920","","null","","","null","4","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","37","155013","0.0-1.0-45.0","0","0","45920","","null","","","null","4","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","38","155267","0.0-1.0-47.0","0","0","45920","","null","","","null","5","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","39","156270","0.0-1.0-48.0","0","0","45920","","null","","","null","5","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","40","156534","0.0-1.0-49.0","0","0","45920","","null","","","null","5","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","41","157044","0.0-1.0-50.0-0.0","0","0","45920","","509","","","75","5","","","1","5","training","adjacent","AB","1","2","Q.jpg","N.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","42","158046","0.0-1.0-51.0-0.0","0","0","45920","","null","","","null","5","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","43","160050","0.0-1.0-53.0-0.0","0","0","45920","","null","","","null","5","","","","","","","","","","","","","","","",""
