"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03072023hr1826","fullscreen","0","17139","0.0-0.0","0","0","36403","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","68182","0.0-1.0-0.0-0.0","0","0","36403","[{""page_index"":0,""viewing_time"":5823},{""page_index"":1,""viewing_time"":34060},{""page_index"":2,""viewing_time"":9669},{""page_index"":3,""viewing_time"":1488}]","51041","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","98797","0.0-1.0-0.0-1.0","0","0","36403","","30610","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","101019","0.0-1.0-0.0-2.0-0.0","0","1","36403","","2218","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","129947","0.0-1.0-0.1-0.1","0","0","36403","[{""page_index"":0,""viewing_time"":1903},{""page_index"":1,""viewing_time"":20773},{""page_index"":2,""viewing_time"":4838},{""page_index"":3,""viewing_time"":1412}]","28927","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","157916","0.0-1.0-0.1-1.1","0","0","36403","","27964","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","164252","0.0-1.0-1.0","0","0","36403","","6333","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","164506","0.0-1.0-2.0","0","0","36403","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","165508","0.0-1.0-3.0","0","0","36403","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","165762","0.0-1.0-4.0","0","0","36403","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","166721","0.0-1.0-5.0-0.0","0","0","36403","","955","","","68","0","","","1","0","training","adjacent","GF","7","6","L.jpg","N.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","11","167725","0.0-1.0-6.0-0.0","0","0","36403","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","12","168728","0.0-1.0-9.0","0","0","36403","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","13","168982","0.0-1.0-11.0","0","0","36403","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","14","169986","0.0-1.0-12.0","0","0","36403","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","15","170239","0.0-1.0-13.0","0","0","36403","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
