"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04062023hr1741","fullscreen","0","5038","0.0-0.0","0","0","62902","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","29243","0.0-1.0-0.0-0.0","0","0","62902","[{""page_index"":0,""viewing_time"":6181},{""page_index"":1,""viewing_time"":9822},{""page_index"":2,""viewing_time"":7010},{""page_index"":3,""viewing_time"":1186}]","24199","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","52724","0.0-1.0-0.0-1.0","0","0","62902","","23474","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","55591","0.0-1.0-1.0","0","0","62902","","2861","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","55751","0.0-1.0-2.0","0","0","62902","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","57766","0.0-1.0-3.0","0","0","62902","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","57925","0.0-1.0-4.0","0","0","62902","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","7","59490","0.0-1.0-5.0-0.0","0","0","62902","","1557","","","68","0","","","1","0","training","adjacent","ED","5","4","L.jpg","M.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","8","60504","0.0-1.0-6.0-0.0","0","0","62902","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","9","62512","0.0-1.0-8.0-0.0","0","0","62902","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","10","63521","0.0-1.0-9.0","0","0","62902","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","11","63678","0.0-1.0-11.0","0","0","62902","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","12","65686","0.0-1.0-12.0","0","0","62902","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","13","65841","0.0-1.0-13.0","0","0","62902","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","14","67661","0.0-1.0-14.0-0.0","0","0","62902","","1815","","","68","1","","","1","1","training","adjacent","GF","7","6","P.jpg","Q.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","15","68671","0.0-1.0-15.0-0.0","0","0","62902","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","16","70675","0.0-1.0-17.0-0.0","0","0","62902","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","17","71677","0.0-1.0-18.0","0","0","62902","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","18","71830","0.0-1.0-20.0","0","0","62902","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","19","73833","0.0-1.0-21.0","0","0","62902","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","20","73987","0.0-1.0-22.0","0","0","62902","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","21","74218","0.0-1.0-23.0-0.0","0","0","62902","","230","","","75","2","","","1","2","training","adjacent","FG","6","7","Q.jpg","P.jpg","0","1","0","",""
