"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d04142023hr0324","fullscreen","0","4988","0.0-0.0","0","0","79601","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","23874","0.0-1.0-0.0-0.0","0","0","79601","[{""page_index"":0,""viewing_time"":3988},{""page_index"":1,""viewing_time"":7392},{""page_index"":2,""viewing_time"":6279},{""page_index"":3,""viewing_time"":1224}]","18884","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","46514","0.0-1.0-0.0-1.0","0","0","79601","","22635","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","48040","0.0-1.0-0.0-2.0-0.0","0","1","79601","","1523","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","79457","0.0-1.0-0.1-0.1","0","0","79601","[{""page_index"":0,""viewing_time"":7369},{""page_index"":1,""viewing_time"":9751},{""page_index"":2,""viewing_time"":2920},{""page_index"":1,""viewing_time"":9792},{""page_index"":2,""viewing_time"":664},{""page_index"":3,""viewing_time"":920}]","31416","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","94649","0.0-1.0-0.1-1.1","0","0","79601","","15187","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","96181","0.0-1.0-1.0","0","0","79601","","1530","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","96435","0.0-1.0-2.0","0","0","79601","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","97438","0.0-1.0-3.0","0","0","79601","","239","","","75","0","k","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","97691","0.0-1.0-4.0","0","0","79601","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","10","98338","0.0-1.0-5.0-0.0","0","0","79601","","645","","","75","0","","","1","0","training","adjacent","GF","7","6","P.jpg","N.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","11","99341","0.0-1.0-6.0-0.0","0","0","79601","","null","","","null","0","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","12","101344","0.0-1.0-8.0-0.0","0","0","79601","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","13","102347","0.0-1.0-9.0","0","0","79601","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","14","102599","0.0-1.0-11.0","0","0","79601","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","15","103601","0.0-1.0-12.0","0","0","79601","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","16","103854","0.0-1.0-13.0","0","0","79601","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","17","104293","0.0-1.0-14.0-0.0","0","0","79601","","437","","","68","1","","","1","1","training","adjacent","BA","2","1","R.jpg","M.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","18","105295","0.0-1.0-15.0-0.0","0","0","79601","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","19","106297","0.0-1.0-18.0","0","0","79601","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","20","106549","0.0-1.0-20.0","0","0","79601","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","21","107552","0.0-1.0-21.0","0","0","79601","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","22","107805","0.0-1.0-22.0","0","0","79601","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","23","108172","0.0-1.0-23.0-0.0","0","0","79601","","366","","","68","2","","","1","2","training","adjacent","CB","3","2","L.jpg","R.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","24","109176","0.0-1.0-24.0-0.0","0","0","79601","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","25","110181","0.0-1.0-27.0","0","0","79601","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
