"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08052022hr1221","fullscreen","0","4228","0.0-0.0","0","0","28333","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","27717","0.0-1.0-0.0-0.0","0","0","28333","[{""page_index"":0,""viewing_time"":3232},{""page_index"":1,""viewing_time"":13829},{""page_index"":2,""viewing_time"":5463},{""page_index"":3,""viewing_time"":963}]","23487","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","61345","0.0-1.0-0.0-1.0","0","0","28333","","33624","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Only when the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","63660","0.0-1.0-0.0-2.0-0.0","0","1","28333","","2312","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","71434","0.0-1.0-0.1-0.1","0","0","28333","[{""page_index"":0,""viewing_time"":1610},{""page_index"":1,""viewing_time"":4130},{""page_index"":2,""viewing_time"":1019},{""page_index"":3,""viewing_time"":1013}]","7772","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","81145","0.0-1.0-0.1-1.1","0","0","28333","","9706","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","6","83056","0.0-1.0-0.1-2.1-0.1","0","1","28333","","1909","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","7","98827","0.0-1.0-0.2-0.2","0","0","28333","[{""page_index"":0,""viewing_time"":1646},{""page_index"":1,""viewing_time"":11184},{""page_index"":2,""viewing_time"":1712},{""page_index"":3,""viewing_time"":1227}]","15769","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","8","108348","0.0-1.0-0.2-1.2","0","0","28333","","9515","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","9","110398","0.0-1.0-1.0","0","0","28333","","2048","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","10","110652","0.0-1.0-2.0","0","0","28333","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","11","112654","0.0-1.0-3.0","0","0","28333","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","12","112906","0.0-1.0-4.0","0","0","28333","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","13","113568","0.0-1.0-5.0-0.0","0","0","28333","","660","","","75","0","","","1","0","training","adjacent","DE","4","5","R.jpg","Q.jpg","1","1","1","",""
"","feedback","","html-keyboard-response","14","114570","0.0-1.0-6.0-0.0","0","0","28333","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","15","115572","0.0-1.0-9.0","0","0","28333","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","16","115826","0.0-1.0-11.0","0","0","28333","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","17","117829","0.0-1.0-12.0","0","0","28333","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","18","118081","0.0-1.0-13.0","0","0","28333","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","19","118437","0.0-1.0-14.0-0.0","0","0","28333","","354","","","68","1","","","1","1","training","adjacent","BC","2","3","O.jpg","P.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","20","119441","0.0-1.0-15.0-0.0","0","0","28333","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","21","121444","0.0-1.0-17.0-0.0","0","0","28333","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","22","122446","0.0-1.0-18.0","0","0","28333","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","23","122699","0.0-1.0-20.0","0","0","28333","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","24","124701","0.0-1.0-21.0","0","0","28333","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","25","124953","0.0-1.0-22.0","0","0","28333","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","26","125333","0.0-1.0-23.0-0.0","0","0","28333","","379","","","75","2","","","1","2","training","adjacent","GF","7","6","L.jpg","M.jpg","1","0","0","",""
