"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d03032023hr2125","fullscreen","0","13022","0.0-0.0","0","0","59427","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","16507","0.0-1.0-0.0-0.0","0","0","59427","[{""page_index"":0,""viewing_time"":2558},{""page_index"":1,""viewing_time"":220},{""page_index"":2,""viewing_time"":197},{""page_index"":3,""viewing_time"":504}]","3480","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","27496","0.0-1.0-0.0-1.0","0","0","59427","","10974","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","1","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","3","29230","0.0-1.0-0.0-2.0-0.0","0","1","59427","","1727","","","32","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","4","37617","0.0-1.0-0.1-0.1","0","0","59427","[{""page_index"":0,""viewing_time"":4596},{""page_index"":1,""viewing_time"":3107},{""page_index"":2,""viewing_time"":310},{""page_index"":3,""viewing_time"":369}]","8382","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","5","44256","0.0-1.0-0.1-1.1","0","0","59427","","6628","{""Q0"":""True"",""Q1"":""K"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","6","45873","0.0-1.0-1.0","0","0","59427","","1613","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","7","46128","0.0-1.0-2.0","0","0","59427","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","8","46656","0.0-1.0-3.0","0","0","59427","","225","","","32","0","space","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","9","46948","0.0-1.0-4.0","0","0","59427","","null","","","null","0","","NaN","","","","","","","","","","","","","",""
