"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","view_history","rt","responses","repeat_instructions","key_press","index","keypress_isi","keypress_S2","block","trial_num","phase","group_type","pair_type","S1_stim","S2_stim","S1_img","S2_img","S1_chosen","S1_higher","accuracy","keypress_iti","total_bonus_tally"
"true","full_screen","d08042022hr1829","fullscreen","0","16735","0.0-0.0","0","0","60710","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","","instructions","1","48531","0.0-1.0-0.0-0.0","0","0","60710","[{""page_index"":0,""viewing_time"":5488},{""page_index"":1,""viewing_time"":16212},{""page_index"":2,""viewing_time"":8092},{""page_index"":3,""viewing_time"":2003}]","31795","","","","","","","","","","","","","","","","","","","",""
"","comprehension_check","","survey-multi-choice","2","70866","0.0-1.0-0.0-1.0","0","0","60710","","22332","{""Q0"":""True"",""Q1"":""D"",""Q2"":""Once the second image appears and while the screen 'MAKE A CHOICE' is shown"",""Q3"":""Green mark"",""Q4"":""either D or K""}","0","","","","","","","","","","","","","","","","","",""
"","start_exp","","html-keyboard-response","3","72155","0.0-1.0-1.0","0","0","60710","","1286","","","32","","","","","","","","","","","","","","","","",""
"","S1","","html-keyboard-response","4","72408","0.0-1.0-2.0","0","0","60710","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","5","74410","0.0-1.0-3.0","0","0","60710","","null","","","null","0","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","6","74622","0.0-1.0-4.0","0","0","60710","","209","","","75","0","","k","1","0","training","adjacent","CB","3","2","N.jpg","L.jpg","0","0","1","",""
"","feedback","","html-keyboard-response","7","75633","0.0-1.0-6.0-0.0","0","0","60710","","null","","","null","0","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","8","76635","0.0-1.0-9.0","0","0","60710","","null","","","null","0","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","9","76888","0.0-1.0-11.0","0","0","60710","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","10","78891","0.0-1.0-12.0","0","0","60710","","null","","","null","1","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","11","79144","0.0-1.0-13.0","0","0","60710","","null","","","null","1","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","12","79698","0.0-1.0-14.0-0.0","0","0","60710","","553","","","75","1","","","1","1","training","adjacent","DE","4","5","M.jpg","O.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","13","80700","0.0-1.0-15.0-0.0","0","0","60710","","null","","","null","1","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","14","82702","0.0-1.0-17.0-0.0","0","0","60710","","null","","","null","1","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","15","83705","0.0-1.0-18.0","0","0","60710","","null","","","null","1","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","16","83958","0.0-1.0-20.0","0","0","60710","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","17","85960","0.0-1.0-21.0","0","0","60710","","null","","","null","2","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","18","86218","0.0-1.0-22.0","0","0","60710","","null","","","null","2","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","19","86870","0.0-1.0-23.0-0.0","0","0","60710","","650","","","68","2","","","1","2","training","adjacent","FE","6","5","Q.jpg","O.jpg","1","0","0","",""
"","feedback","","html-keyboard-response","20","87873","0.0-1.0-24.0-0.0","0","0","60710","","null","","","null","2","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","21","89875","0.0-1.0-26.0-0.0","0","0","60710","","null","","","null","2","","","","","","","","","","","","","","","",""
"","ITI","","html-keyboard-response","22","90877","0.0-1.0-27.0","0","0","60710","","null","","","null","2","","","","","","","","","","","","","","","NaN",""
"","S1","","html-keyboard-response","23","91130","0.0-1.0-29.0","0","0","60710","","null","","","null","3","","","","","","","","","","","","","","","",""
"","ISI","","html-keyboard-response","24","93133","0.0-1.0-30.0","0","0","60710","","null","","","null","3","NaN","","","","","","","","","","","","","","",""
"","S2","","html-keyboard-response","25","93386","0.0-1.0-31.0","0","0","60710","","null","","","null","3","","NaN","","","","","","","","","","","","","",""
"","response","","html-keyboard-response","26","93986","0.0-1.0-32.0-0.0","0","0","60710","","597","","","75","3","","","1","3","training","adjacent","EF","5","6","O.jpg","Q.jpg","0","1","0","",""
"","feedback","","html-keyboard-response","27","94988","0.0-1.0-33.0-0.0","0","0","60710","","null","","","null","3","","","","","","","","","","","","","","","",""
"","time_out","","html-keyboard-response","28","96991","0.0-1.0-35.0-0.0","0","0","60710","","null","","","null","3","","","","","","","","","","","","","","","",""
