"event","trial","time","PID"
"focus","0","0","50653"
"fullscreenexit","0","15560","50653"
"blur","1","28761","50653"
"focus","1","28776","50653"
"blur","1","29106","50653"
"focus","1","29118","50653"
"blur","1","29326","50653"
"focus","1","29350","50653"
"blur","1","29578","50653"
"focus","1","29588","50653"
"blur","1","29608","50653"
"focus","1","29622","50653"
"blur","1","29643","50653"
"focus","1","29653","50653"
"blur","1","29676","50653"
"focus","1","29687","50653"
"blur","1","29719","50653"
"focus","1","29727","50653"
"blur","1","29740","50653"
"focus","1","29751","50653"
"blur","1","29769","50653"
"focus","1","29787","50653"
"blur","1","29826","50653"
"focus","1","29831","50653"
"blur","1","29836","50653"
"focus","1","29851","50653"
"blur","1","29867","50653"
"focus","1","29890","50653"
"blur","1","29901","50653"
"focus","1","29913","50653"
"blur","1","29930","50653"
"focus","1","29944","50653"
"blur","1","29972","50653"
"focus","1","29976","50653"
"blur","1","29999","50653"
"focus","1","30018","50653"
"blur","1","30034","50653"
"focus","1","30047","50653"
"blur","1","30067","50653"
"focus","1","30075","50653"
