"event","trial","time","PID"
"blur","0","0","66749"
"focus","0","0","66749"
"blur","0","0","66749"
"focus","0","0","66749"
"fullscreenenter","0","5940","66749"
"fullscreenexit","316","361332","66749"
"blur","316","362257","66749"
"focus","316","426316","66749"
"blur","943","1237924","66749"
"focus","943","1265336","66749"
"blur","1472","1780355","66749"
"focus","1472","2232891","66749"
"blur","1995","2825313","66749"
"focus","1995","2827051","66749"
"blur","2517","3617950","66749"
"focus","2517","3701942","66749"
"blur","2521","3797538","66749"
"focus","2521","3802184","66749"
