"event","trial","time","PID"
"fullscreenenter","0","13449","50495"
"blur","1","20070","50495"
"focus","1","25532","50495"
"blur","4","129909","50495"
"focus","4","133860","50495"
"fullscreenexit","4","136410","50495"
"blur","4","136412","50495"
"focus","4","138334","50495"
"blur","4","146651","50495"
"focus","4","149461","50495"
"blur","4","149469","50495"
"focus","4","150069","50495"
"blur","4","150226","50495"
"focus","4","151261","50495"
"blur","5","159750","50495"
"focus","5","165461","50495"
"blur","5","168915","50495"
"focus","5","174385","50495"
"blur","322","492380","50495"
"focus","322","506944","50495"
"blur","322","512305","50495"
"focus","322","514054","50495"
"blur","629","817345","50495"
"focus","629","868701","50495"
"blur","929","1159972","50495"
"focus","929","1163311","50495"
"blur","2487","2729237","50495"
"focus","2487","2742653","50495"
"blur","2488","2749409","50495"
"focus","2488","2751685","50495"
