"event","trial","time","PID"
"fullscreenenter","0","1963","48312"
"fullscreenexit","1","5503","48312"
"blur","126","155059","48312"
"focus","128","158112","48312"
"blur","190","206292","48312"
"focus","190","207002","48312"
"blur","253","254938","48312"
"focus","256","259927","48312"
"blur","258","261371","48312"
"focus","261","264962","48312"
"blur","312","307215","48312"
"focus","312","327681","48312"
"blur","312","332084","48312"
"focus","312","342662","48312"
"blur","486","483215","48312"
"focus","490","485500","48312"
"blur","930","822556","48312"
"focus","930","823672","48312"
"blur","930","825725","48312"
"focus","930","826214","48312"
"blur","1207","1079024","48312"
"focus","1207","1224885","48312"
"blur","1741","1638472","48312"
"focus","1741","1652891","48312"
"blur","1966","1812648","48312"
"focus","1969","1814381","48312"
"blur","2005","1851154","48312"
"focus","2005","1851234","48312"
"blur","2005","1852579","48312"
"focus","2005","1939355","48312"
"blur","2523","2336207","48312"
"focus","2523","2340263","48312"
"blur","2533","2463638","48312"
