"event","trial","time","PID"
"fullscreenenter","0","4422","72289"
"fullscreenexit","1","11757","72289"
"blur","1","33653","72289"
"focus","1","39106","72289"
"blur","7","83658","72289"
"focus","7","86347","72289"
"blur","7","106592","72289"
"focus","7","107743","72289"
"blur","7","108513","72289"
"focus","7","130001","72289"
"blur","13","153080","72289"
"focus","22","164504","72289"
"blur","2396","2604847","72289"
"focus","2396","2642350","72289"
"blur","2396","2652023","72289"
"focus","2396","2665289","72289"
"blur","2396","2668370","72289"
"focus","2396","2681319","72289"
