"event","trial","time","PID"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","0","60944"
"focus","0","0","60944"
"blur","0","3121","60944"
"focus","0","10227","60944"
"fullscreenenter","1","30086","60944"
