"event","trial","time","PID"
"blur","376","616248","72099"
"focus","376","616625","72099"
"blur","394","627719","72099"
"focus","395","628831","72099"
"blur","432","653513","72099"
"focus","433","655192","72099"
"blur","446","663152","72099"
"focus","446","664341","72099"
"blur","460","674151","72099"
"focus","460","674726","72099"
"blur","473","683815","72099"
"focus","475","684473","72099"
"blur","491","695446","72099"
"focus","491","695859","72099"
"blur","497","699974","72099"
"focus","500","701811","72099"
"blur","510","709598","72099"
"focus","514","711523","72099"
"blur","516","713359","72099"
"focus","518","715493","72099"
"blur","523","718421","72099"
"focus","524","720165","72099"
"blur","531","725476","72099"
"focus","533","726214","72099"
"blur","536","727615","72099"
"focus","537","728750","72099"
"blur","543","731554","72099"
"focus","548","736572","72099"
"blur","550","738649","72099"
"focus","551","740250","72099"
"blur","556","742572","72099"
"focus","559","744686","72099"
"blur","575","755589","72099"
"focus","576","756841","72099"
"blur","623","789221","72099"
"focus","624","790720","72099"
"blur","630","794191","72099"
"focus","633","795784","72099"
"blur","638","803956","72099"
"focus","638","813429","72099"
"blur","638","817098","72099"
"focus","638","820669","72099"
"blur","657","833414","72099"
"focus","660","834668","72099"
"blur","669","840617","72099"
"focus","669","841930","72099"
"blur","696","863536","72099"
"focus","697","864523","72099"
"blur","704","869455","72099"
"focus","704","870101","72099"
"blur","711","875040","72099"
"focus","713","876311","72099"
"blur","871","979862","72099"
"focus","873","981502","72099"
"blur","878","984099","72099"
"focus","878","984414","72099"
"blur","890","993405","72099"
"focus","891","994845","72099"
"blur","904","1003303","72099"
"focus","904","1004526","72099"
"blur","911","1008434","72099"
"focus","911","1009523","72099"
"blur","918","1013575","72099"
"focus","918","1014727","72099"
"blur","932","1024631","72099"
"focus","932","1025111","72099"
"blur","944","1031054","72099"
"focus","944","1031403","72099"
"blur","951","1036498","72099"
"focus","951","1036875","72099"
"blur","953","1043488","72099"
"focus","953","1044585","72099"
"blur","953","1050848","72099"
"focus","953","1053378","72099"
"blur","966","1061656","72099"
"focus","968","1062886","72099"
"blur","972","1065519","72099"
"focus","975","1068138","72099"
"blur","993","1081233","72099"
"focus","993","1081710","72099"
"blur","996","1084176","72099"
"focus","996","1084477","72099"
"blur","1012","1093595","72099"
"focus","1016","1094826","72099"
"blur","1025","1102142","72099"
"focus","1025","1102708","72099"
"blur","1032","1107356","72099"
"focus","1034","1108091","72099"
"blur","1038","1110223","72099"
"focus","1038","1110633","72099"
"blur","1044","1114172","72099"
"focus","1045","1115444","72099"
"blur","1051","1120415","72099"
"focus","1053","1121738","72099"
"blur","1065","1129752","72099"
"focus","1065","1130150","72099"
"blur","1066","1131822","72099"
"focus","1066","1132141","72099"
"blur","1072","1135507","72099"
"focus","1073","1137348","72099"
"blur","1078","1140323","72099"
"focus","1082","1142168","72099"
"blur","1092","1151253","72099"
"focus","1095","1153382","72099"
"blur","1111","1164394","72099"
"focus","1112","1165773","72099"
"blur","1126","1176131","72099"
"focus","1128","1177388","72099"
"blur","1165","1204215","72099"
"focus","1166","1204734","72099"
"blur","1170","1206720","72099"
"focus","1172","1208941","72099"
"blur","1178","1212743","72099"
"focus","1178","1213936","72099"
"blur","1185","1217625","72099"
"focus","1186","1219381","72099"
"blur","1192","1223125","72099"
"focus","1192","1224211","72099"
"blur","1198","1227511","72099"
"focus","1203","1231629","72099"
"blur","1232","1251937","72099"
"focus","1234","1263904","72099"
"blur","1234","1284717","72099"
"focus","1234","1350524","72099"
"blur","1246","1357081","72099"
"focus","1247","1358025","72099"
"blur","1264","1369106","72099"
"focus","1266","1370252","72099"
"blur","1271","1373819","72099"
"focus","1273","1375023","72099"
"blur","1276","1376825","72099"
"focus","1281","1379044","72099"
"blur","1289","1385165","72099"
"focus","1291","1386432","72099"
"blur","1294","1388715","72099"
"focus","1299","1390822","72099"
"blur","1301","1393575","72099"
"focus","1304","1395816","72099"
"blur","1311","1399189","72099"
"focus","1314","1402054","72099"
"blur","1320","1407410","72099"
"focus","1322","1408703","72099"
"blur","1326","1410427","72099"
"focus","1329","1411983","72099"
"blur","1341","1418747","72099"
"focus","1342","1419063","72099"
"blur","1344","1420919","72099"
"focus","1345","1421500","72099"
"blur","1380","1443054","72099"
"focus","1380","1443582","72099"
"blur","1401","1459999","72099"
"focus","1402","1460509","72099"
"blur","1405","1462165","72099"
"focus","1406","1462421","72099"
"blur","1407","1463539","72099"
"focus","1408","1464075","72099"
"blur","1417","1470047","72099"
"focus","1419","1471544","72099"
"blur","1421","1473130","72099"
"focus","1421","1473436","72099"
"blur","1427","1477853","72099"
"focus","1428","1478968","72099"
"blur","1441","1487359","72099"
"focus","1447","1492742","72099"
"blur","1494","1525870","72099"
"focus","1494","1526352","72099"
"blur","1501","1531111","72099"
"focus","1501","1531480","72099"
"blur","1502","1535962","72099"
"focus","1502","1537253","72099"
"blur","1523","1551547","72099"
"focus","1526","1552731","72099"
"blur","1548","1568849","72099"
"focus","1549","1570121","72099"
"blur","1555","1574101","72099"
"focus","1556","1575012","72099"
"blur","1563","1580220","72099"
"focus","1563","1580723","72099"
"blur","1581","1590687","72099"
"focus","1583","1591579","72099"
"blur","1586","1593105","72099"
"focus","1589","1594636","72099"
"blur","1593","1597924","72099"
"focus","1593","1598555","72099"
"blur","1600","1602873","72099"
"focus","1600","1603669","72099"
"blur","1607","1607433","72099"
"focus","1611","1609726","72099"
"blur","1620","1616488","72099"
"focus","1620","1617941","72099"
"blur","1627","1621829","72099"
"focus","1631","1623483","72099"
"blur","1633","1625598","72099"
"focus","1635","1626351","72099"
"blur","1638","1627647","72099"
"focus","1640","1628931","72099"
"blur","1645","1632104","72099"
"focus","1645","1632773","72099"
"blur","1663","1642694","72099"
"focus","1664","1644495","72099"
"blur","1670","1647731","72099"
"focus","1674","1649687","72099"
"blur","1677","1651724","72099"
"focus","1681","1653037","72099"
"blur","1690","1658677","72099"
"focus","1691","1659277","72099"
"blur","1700","1664638","72099"
"focus","1700","1665907","72099"
"blur","1715","1675344","72099"
"focus","1716","1676084","72099"
"blur","1719","1677618","72099"
"focus","1719","1678046","72099"
"blur","1731","1685370","72099"
"focus","1732","1686475","72099"
"blur","1740","1690730","72099"
"focus","1742","1691221","72099"
"blur","1743","1692333","72099"
"focus","1746","1693933","72099"
"blur","1748","1695326","72099"
"focus","1754","1699377","72099"
"blur","1756","1700993","72099"
"focus","1758","1702133","72099"
"blur","1760","1703307","72099"
"focus","1764","1705525","72099"
"blur","1767","1707395","72099"
"focus","1767","1707761","72099"
"blur","1792","1726264","72099"
"focus","1795","1729416","72099"
"blur","1799","1730802","72099"
"focus","1799","1731384","72099"
"blur","1822","1744090","72099"
"focus","1823","1745554","72099"
"blur","1841","1756066","72099"
"focus","1841","1757037","72099"
"blur","1848","1761484","72099"
"focus","1851","1763166","72099"
"blur","1860","1768405","72099"
"focus","1864","1770178","72099"
"blur","1894","1790153","72099"
"focus","1894","1790608","72099"
"blur","1899","1794028","72099"
"focus","1899","1794419","72099"
"blur","1904","1797174","72099"
"focus","1908","1800878","72099"
"blur","1926","1815156","72099"
"focus","1926","1815812","72099"
"blur","2033","1890659","72099"
"focus","2033","1914026","72099"
"blur","2069","1938776","72099"
"focus","2071","1940058","72099"
"blur","2074","1941977","72099"
"focus","2075","1942911","72099"
"blur","2081","1946177","72099"
"focus","2081","1947185","72099"
"blur","2089","1951983","72099"
"focus","2091","1952404","72099"
"blur","2204","2024928","72099"
"focus","2206","2025956","72099"
"blur","2208","2027468","72099"
"focus","2209","2028048","72099"
"blur","2229","2040625","72099"
"focus","2231","2041370","72099"
"blur","2232","2042468","72099"
"focus","2234","2044726","72099"
"blur","2239","2047733","72099"
"focus","2242","2049344","72099"
"blur","2259","2062011","72099"
"focus","2262","2064518","72099"
"blur","2266","2067337","72099"
"focus","2268","2068044","72099"
"blur","2278","2072782","72099"
"focus","2278","2074089","72099"
"blur","2292","2084583","72099"
"focus","2293","2085126","72099"
"blur","2294","2088534","72099"
"focus","2294","2096285","72099"
"blur","2300","2099146","72099"
"focus","2300","2099538","72099"
"blur","2305","2101715","72099"
"focus","2306","2102176","72099"
"blur","2338","2123098","72099"
"focus","2338","2123924","72099"
"blur","2345","2127477","72099"
"focus","2345","2128017","72099"
"blur","2353","2133489","72099"
"focus","2354","2134088","72099"
"blur","2369","2142822","72099"
"focus","2369","2143290","72099"
"blur","2375","2146852","72099"
"focus","2375","2147433","72099"
"blur","2565","2401843","72099"
"focus","2565","2422476","72099"
