"event","trial","time","PID"
"fullscreenenter","0","5562","92227"
"fullscreenexit","1183","1021196","92227"
"blur","1183","1029477","92227"
"focus","1183","1060822","92227"
"blur","1439","1253083","92227"
"focus","1439","1312318","92227"
"blur","1977","1693694","92227"
"focus","1977","1893888","92227"
"blur","2514","2257400","92227"
"focus","2514","2259955","92227"
"blur","2517","2283165","92227"
"focus","2517","2283306","92227"
"blur","2517","2285138","92227"
"focus","2517","2299922","92227"
"blur","2521","2347262","92227"
"focus","2521","2351636","92227"
"blur","2521","2360630","92227"
"focus","2521","2473527","92227"
