"event","trial","time","PID"
"blur","0","11748","47035"
"focus","0","12487","47035"
"blur","0","18715","47035"
"focus","0","29412","47035"
"blur","0","46851","47035"
"focus","0","52485","47035"
"fullscreenenter","0","53573","47035"
"blur","696","713036","47035"
"focus","700","716134","47035"
"blur","714","726484","47035"
"focus","717","728886","47035"
"blur","754","759585","47035"
"focus","754","760528","47035"
"blur","754","760566","47035"
"focus","756","762822","47035"
"fullscreenexit","757","762829","47035"
"blur","763","768806","47035"
"focus","766","771081","47035"
"blur","766","771200","47035"
"focus","766","771202","47035"
"blur","772","776778","47035"
"focus","772","777189","47035"
"blur","772","777204","47035"
"focus","773","778914","47035"
"blur","805","804642","47035"
"focus","810","809066","47035"
"blur","830","824285","47035"
"focus","835","827950","47035"
"blur","861","848662","47035"
"focus","864","850648","47035"
"blur","886","867343","47035"
"focus","889","870130","47035"
"blur","894","874449","47035"
"focus","896","875864","47035"
"blur","900","879579","47035"
"focus","903","881647","47035"
"blur","911","886933","47035"
"focus","920","896689","47035"
"blur","935","910463","47035"
"focus","935","979182","47035"
"blur","2304","2345721","47035"
"focus","2304","2361024","47035"
