"event","trial","time","PID"
"focus","0","0","39939"
"blur","0","629","39939"
"focus","0","2200","39939"
"blur","0","3896","39939"
"focus","0","5441","39939"
"fullscreenexit","0","17586","39939"
"blur","640","683315","39939"
"focus","640","706344","39939"
"fullscreenexit","2533","2257076","39939"
"blur","2533","2262133","39939"
"focus","2533","2271640","39939"
"blur","2533","2274940","39939"
"focus","2533","2279481","39939"
"blur","2533","2289456","39939"
"focus","2533","2291363","39939"
"blur","2533","2294344","39939"
"focus","2533","2300342","39939"
