"event","trial","time","PID"
"fullscreenenter","0","1687","84383"
"fullscreenexit","1","2052287","84383"
"blur","1","2053264","84383"
"focus","1","2488638","84383"
"blur","32","2575826","84383"
"focus","37","2583191","84383"
"blur","55","2597301","84383"
"focus","57","2600785","84383"
"blur","57","2601647","84383"
"focus","58","2604880","84383"
"blur","150","2678058","84383"
"focus","151","2678272","84383"
"blur","151","2679069","84383"
"focus","151","2679077","84383"
"blur","153","2679699","84383"
"focus","153","2679806","84383"
"blur","155","2681000","84383"
"focus","155","2681032","84383"
"blur","155","2681491","84383"
"focus","155","2681594","84383"
"blur","156","2683297","84383"
"focus","160","2687314","84383"
"blur","191","2713246","84383"
"focus","191","2714308","84383"
"blur","585","3005838","84383"
"focus","587","3007583","84383"
"blur","830","3193018","84383"
"focus","831","3193996","84383"
"blur","1104","3395238","84383"
"focus","1105","3395566","84383"
"blur","1212","3474554","84383"
"focus","1213","3475577","84383"
"blur","1220","3480923","84383"
"focus","1220","3481590","84383"
"blur","2148","4170438","84383"
"focus","2152","4174815","84383"
"blur","2168","4187729","84383"
"focus","2172","4190500","84383"
"blur","2175","4193305","84383"
"focus","2175","4194234","84383"
"blur","2571","4548209","84383"
"focus","2571","4576428","84383"
