"event","trial","time","PID"
"fullscreenenter","0","420454","34281"
"fullscreenexit","4","2572768","34281"
"blur","4","2574244","34281"
"focus","4","4039067","34281"
"blur","4","4132971","34281"
"focus","4","4264955","34281"
"blur","8","4381523","34281"
"focus","8","4407872","34281"
"blur","202","4613252","34281"
"focus","216","4629922","34281"
"blur","320","4916593","34281"
"focus","320","5268570","34281"
"blur","455","5400859","34281"
"focus","457","5403417","34281"
"blur","631","5572459","34281"
"focus","631","5578372","34281"
"blur","631","5895065","34281"
"focus","631","5895971","34281"
"blur","631","5895992","34281"
"focus","631","5896333","34281"
"blur","631","5896362","34281"
"focus","631","5901042","34281"
"blur","631","5910673","34281"
"focus","631","6033479","34281"
"blur","631","6033481","34281"
"focus","631","6117863","34281"
"blur","1379","6833309","34281"
"focus","1388","6843900","34281"
"blur","1703","7153058","34281"
"focus","1705","7156529","34281"
"blur","1708","7158957","34281"
"focus","1709","7160297","34281"
"blur","1769","7218465","34281"
"focus","1769","7230666","34281"
"blur","2047","7521080","34281"
"focus","2047","7523694","34281"
"blur","2590","8027764","34281"
"focus","2590","8029781","34281"
"blur","2598","8076001","34281"
"focus","2598","8105087","34281"
"blur","2598","8113898","34281"
"focus","2598","8123887","34281"
"blur","2599","8128040","34281"
