"event","trial","time","PID"
"fullscreenenter","0","3161","82516"
"fullscreenexit","1","6871","82516"
"blur","316","359987","82516"
"focus","316","364074","82516"
"blur","381","495783","82516"
"focus","386","502797","82516"
"blur","402","518312","82516"
"focus","406","522965","82516"
"blur","409","526583","82516"
"focus","413","530185","82516"
"blur","415","531969","82516"
"focus","419","535568","82516"
"blur","421","538017","82516"
"focus","426","543365","82516"
"blur","428","544687","82516"
"focus","430","547127","82516"
"blur","434","549958","82516"
"focus","437","553156","82516"
"blur","443","558290","82516"
"focus","447","562738","82516"
"blur","456","572000","82516"
"focus","457","573009","82516"
"blur","460","575398","82516"
"focus","465","580167","82516"
"blur","475","589054","82516"
"focus","477","590174","82516"
"blur","481","593934","82516"
"focus","483","595870","82516"
"blur","487","598844","82516"
"focus","487","599966","82516"
"blur","491","602578","82516"
"focus","492","604625","82516"
"blur","498","609582","82516"
"focus","501","612096","82516"
"blur","505","615616","82516"
"focus","509","620624","82516"
"blur","512","622412","82516"
"focus","515","625738","82516"
"blur","586","692542","82516"
"focus","589","694472","82516"
"blur","595","700220","82516"
"focus","598","703040","82516"
"blur","600","706050","82516"
"focus","604","709520","82516"
"blur","608","711914","82516"
"focus","610","714203","82516"
"blur","613","718180","82516"
"focus","615","719976","82516"
"blur","619","723204","82516"
"focus","623","727666","82516"
"blur","626","729446","82516"
"focus","629","732684","82516"
"blur","633","737062","82516"
"focus","634","741884","82516"
"blur","638","745500","82516"
"focus","638","746043","82516"
"blur","640","748725","82516"
"focus","643","750738","82516"
"blur","647","755470","82516"
"focus","650","758490","82516"
"blur","656","762474","82516"
"focus","658","764974","82516"
"blur","660","767718","82516"
"focus","664","771508","82516"
"blur","667","772978","82516"
"focus","669","775477","82516"
"blur","676","782922","82516"
"focus","678","783525","82516"
"blur","679","784640","82516"
"focus","682","787086","82516"
"blur","685","790006","82516"
"focus","690","793873","82516"
"blur","692","796012","82516"
"focus","696","799095","82516"
"blur","699","801390","82516"
"focus","702","803886","82516"
"blur","704","805918","82516"
"focus","706","807830","82516"
"blur","710","809982","82516"
"focus","713","813159","82516"
"blur","717","816888","82516"
"focus","722","822072","82516"
"blur","724","823606","82516"
"focus","728","828320","82516"
"blur","730","829998","82516"
"focus","733","833792","82516"
"blur","739","839210","82516"
"focus","741","839946","82516"
"blur","745","843600","82516"
"focus","747","845084","82516"
"blur","748","846178","82516"
"focus","753","849954","82516"
"blur","755","852080","82516"
"focus","757","853863","82516"
"blur","765","860768","82516"
"focus","765","861074","82516"
"blur","768","864565","82516"
"focus","771","867449","82516"
"blur","774","869132","82516"
"focus","775","871434","82516"
"blur","781","876180","82516"
"focus","783","878592","82516"
"blur","786","880266","82516"
"focus","788","883011","82516"
"blur","794","888380","82516"
"focus","798","892511","82516"
"blur","801","893816","82516"
"focus","805","897575","82516"
"blur","819","909172","82516"
"focus","824","914248","82516"
"blur","872","955929","82516"
"focus","872","956496","82516"
"blur","877","961093","82516"
"focus","879","961836","82516"
"blur","883","966277","82516"
"focus","886","968496","82516"
"blur","892","973574","82516"
"focus","893","975173","82516"
"blur","942","1020112","82516"
"focus","942","1122109","82516"
"blur","955","1134042","82516"
"focus","955","1134851","82516"
"blur","962","1140670","82516"
"focus","964","1142069","82516"
"blur","969","1147270","82516"
"focus","971","1148461","82516"
"blur","975","1152120","82516"
"focus","978","1154204","82516"
"blur","982","1158239","82516"
"focus","984","1159996","82516"
"blur","1002","1176385","82516"
"focus","1003","1178207","82516"
"blur","1015","1188604","82516"
"focus","1017","1190159","82516"
"blur","1034","1207817","82516"
"focus","1037","1210539","82516"
"blur","1042","1214296","82516"
"focus","1043","1215787","82516"
"blur","1049","1221031","82516"
"focus","1050","1222081","82516"
"blur","1067","1237915","82516"
"focus","1069","1239077","82516"
"blur","1083","1252295","82516"
"focus","1084","1252836","82516"
"blur","1088","1255467","82516"
"focus","1088","1256316","82516"
"blur","1092","1258907","82516"
"focus","1092","1260609","82516"
"blur","1102","1270629","82516"
"focus","1102","1271123","82516"
"blur","1106","1274096","82516"
"focus","1108","1275328","82516"
"blur","1111","1278180","82516"
"focus","1113","1279401","82516"
"blur","1119","1284143","82516"
"focus","1120","1286215","82516"
"blur","1123","1288221","82516"
"focus","1125","1289503","82516"
"blur","1215","1374659","82516"
"focus","1215","1391296","82516"
"blur","1215","1393577","82516"
"focus","1215","1573456","82516"
"blur","1240","1596389","82516"
"focus","1240","1597678","82516"
"blur","1248","1603647","82516"
"focus","1249","1605424","82516"
"blur","1254","1608413","82516"
"focus","1255","1610223","82516"
"blur","1259","1613011","82516"
"focus","1262","1615425","82516"
"blur","1265","1618405","82516"
"focus","1269","1621913","82516"
"blur","1273","1626005","82516"
"focus","1275","1626754","82516"
"blur","1279","1629797","82516"
"focus","1281","1632825","82516"
"blur","1313","1663206","82516"
"focus","1315","1665037","82516"
"blur","1319","1667794","82516"
"focus","1321","1669876","82516"
"blur","1330","1676983","82516"
"focus","1335","1681450","82516"
"blur","1341","1686323","82516"
"focus","1341","1686797","82516"
"blur","1344","1690507","82516"
"focus","1346","1691841","82516"
"blur","1350","1695479","82516"
"focus","1350","1696372","82516"
"blur","1361","1704805","82516"
"focus","1361","1705285","82516"
"blur","1385","1726789","82516"
"focus","1387","1728303","82516"
"blur","1395","1734651","82516"
"focus","1397","1736467","82516"
"blur","1400","1738987","82516"
"focus","1401","1740343","82516"
"blur","1649","2263180","82516"
"focus","1650","2264773","82516"
"blur","1656","2269030","82516"
"focus","1656","2269936","82516"
