"event","trial","time","PID"
"fullscreenenter","0","1203","13492"
"blur","222","227930","13492"
"focus","226","229941","13492"
"blur","228","231345","13492"
"focus","232","233460","13492"
"blur","234","234753","13492"
"focus","238","236698","13492"
"blur","259","248604","13492"
"focus","264","252528","13492"
"blur","266","254189","13492"
"focus","270","255597","13492"
"blur","272","257345","13492"
"focus","273","258963","13492"
"blur","278","261234","13492"
"focus","286","268202","13492"
"blur","287","270791","13492"
"focus","291","272253","13492"
"blur","300","279712","13492"
"focus","305","283853","13492"
"blur","306","284923","13492"
"focus","311","286900","13492"
"blur","313","288709","13492"
"focus","317","290614","13492"
"blur","320","298763","13492"
"focus","320","306138","13492"
"blur","320","306643","13492"
"focus","320","317766","13492"
"blur","356","339770","13492"
"focus","356","340394","13492"
"blur","413","374336","13492"
"focus","415","377417","13492"
"blur","446","399323","13492"
"focus","451","401767","13492"
"blur","754","603023","13492"
"focus","756","607220","13492"
"blur","762","611033","13492"
"focus","766","613357","13492"
"blur","769","615586","13492"
"focus","779","623512","13492"
"blur","783","626596","13492"
"focus","800","641962","13492"
"blur","814","651142","13492"
"focus","818","653298","13492"
"blur","819","654238","13492"
"focus","819","654366","13492"
"blur","820","656389","13492"
"focus","825","658286","13492"
"blur","1325","970999","13492"
"focus","1331","976451","13492"
"blur","1338","981514","13492"
"focus","1339","982485","13492"
"blur","1421","1027584","13492"
"focus","1426","1030658","13492"
"blur","1428","1032081","13492"
"focus","1430","1087660","13492"
"blur","1463","1108083","13492"
"focus","1464","1109251","13492"
"blur","1469","1111152","13492"
"focus","1475","1116676","13492"
"blur","1606","1202607","13492"
"focus","1611","1205635","13492"
"blur","1612","1207567","13492"
"focus","1617","1210851","13492"
"blur","1619","1213106","13492"
"focus","1619","1213714","13492"
"blur","1626","1216744","13492"
"focus","1630","1219944","13492"
"blur","1669","1244811","13492"
"focus","1670","1246204","13492"
"blur","1681","1251449","13492"
"focus","1687","1256916","13492"
"blur","1697","1272285","13492"
"focus","1697","1297607","13492"
"blur","1729","1320038","13492"
"focus","1923","1794841","13492"
"blur","1941","1807670","13492"
"focus","1948","1815136","13492"
"blur","1983","1839127","13492"
"focus","1983","1854921","13492"
"blur","2023","1881860","13492"
"focus","2032","1891209","13492"
"blur","2095","1933603","13492"
"focus","2095","1934484","13492"
"blur","2125","1953017","13492"
"focus","2130","1957811","13492"
"blur","2155","1970803","13492"
"focus","2160","1974056","13492"
"blur","2162","1975830","13492"
"focus","2166","1978142","13492"
"blur","2174","1984806","13492"
"focus","2175","1985758","13492"
"blur","2182","1992192","13492"
"focus","2182","1992865","13492"
"blur","2249","2048884","13492"
"focus","2249","2484886","13492"
